,answer,clue,couple_occurencies
7412,SEPARATETABLES,Another work by the author of 23 Across.,2
7413,SEVENAGESOFMAN,Subject of Jacques' immortal speech.,2
7414,SHERWOODFOREST,"Scene of action in ""Ivanhoe.""",2
7415,SLEEPINGPRINCE,Michael Redgrave.,2
7416,TEAMSTERSUNION,Part of AFL-CIO.,2
7417,THEWORKINGGIRL,But Heaven will protect ___.,1
7418,TIMETOREMEMBER,Lloyd Douglas novel.,2
7419,TOILANDTROUBLE,Witches' work.,2
7420,VICEPRESIDENCY,Office held by Adlai Stevenson.,2
7421,YALEANDHARVARD,New England's great rivals.,2
7422,BARKISISWILLIN,Message the carrier sent to Peggotty.,2
7423,BLUEGRASSSTATE,Kentucky.,2
7424,BOSTONMASSACRE,"Event of March 5, 1770.",2
7425,CONQUISTADORES,"Pizarro, Cortes, etc.",2
7426,EMILYDICKINSON,Posthumously published poet.,2
7427,ESTATESGENERAL,"French National Assembly, 1302–1789.",2
7428,FLYINTHEFACEOF,Be rashly defiant.,2
7429,FOREVERANDADAY,Eternally.,2
7430,GALILEOGALILEI,Teacher of Torricelli.,2
7431,GEORGEPRIMROSE,Famous minstrel man.,2
7432,GUTENBERGBIBLE,Museum treasure from 15th century.,2
7433,LEMUELGULLIVER,Guest of the Houyhnhnms.,2
7434,LINCOLNDOUGLAS,Famous antebellum debates.,2
7435,MARCUSAURELIUS,Philosopher-emperor (121–180).,2
7436,MICROMETEORITE,One hazard of space travel.,2
7437,PLEASEDASPUNCH,Tickled.,2
7438,ROSESOFPICARDY,Haydn Wood's popular song.,2
7439,SOMEWHEREABOUT,Approximately.,2
7440,SUNFLOWERSTATE,Kansas.,2
7441,TENTINGTONIGHT,Civil War song refrain.,2
7442,THERMODYNAMICS,Subject for a contemporary scientist.,2
7443,TIMEREMEMBERED,Helen Hayes' play.,2
7444,ALBERTEINSTEIN,20th cen. pioneer in mathematical theory.,2
7445,APPLEOFONESEYE,Phrase dating back to Deuteronomy.,2
7446,BABESINTHEWOOD,Characters in old English ballad.,2
7447,BEALLANDENDALL,"The whole, from Macbeth phrase.",2
7448,BOSTONPOSTROAD,Important Revolutionary highway.,2
7449,BREADANDBUTTER,Livelihood: Colloq.,2
7450,CARMINEDESAPIO,Political leader in N.Y.,2
7451,CHEERFULCHERUB,Cartoon with a rhyming moral.,2
7452,CHRISTOPHERSLY,Tinker in famous induction scene.,2
7453,CROCODILETEARS,"Symbol of hypocrisy, from 300 A.D.",2
7454,EDWINSFRIENDLY,Edward Murrow's associate.,2
7455,ELEPHANTRIDERS,Howdah occupants.,2
7456,FATHERSANDSONS,Turgenev novel.,2
7457,FINIANSRAINBOW,"Musical with ""Old Devil Moon.""",2
7458,FLOWERINGPEACH,"Dramatization of Noah (with ""The"").",2
7459,FORALLTHEWORLD,In every respect.,2
7460,FRAUNCESTAVERN,Washington's HQ in New York.,2
7461,GALILEOGALILEI,"Discoverer of sunspots, 1610.",2
7462,GALILEOGALILEI,"He may have said, ""But it does move.""",2
7463,HONEYINTHEHORN,1936 Pulitzer Prize novel.,2
7464,HOUSEOFCOMMONS,Westminster Palace assembly.,2
7465,HOWNOWBROWNCOW,Orthoepic exercise.,2
7466,IMFROMMISSOURI,Words of a skeptic.,2
7467,INTOTHEBARGAIN,Over and above.,2
7468,IVYBAKERPRIEST,Signature on our currency.,2
7469,LAURENCESTERNE,"He coined the word ""scientintically.""",2
7470,LIFEWITHFATHER,Day book.,4
7471,LIONANDTHELAMB,"Symbols of strength and meekness (with ""The"").",2
7472,MATTEROFCOURSE,Logical result.,2
7473,MELANCHOLYDANE,Hamlet.,2
7474,MONKEYBUSINESS,Pranksters' doings.,2
7475,MOSTHAPPYFELLA,A Frank Loesser opus.,2
7476,MYSISTEREILEEN,Ruth McKenney's famous book.,2
7477,NIPPEDINTHEBUD,Died a-borning.,2
7478,NUMISMATICIANS,Coin specialists.,2
7479,OHSAYCANYOUSEE,Key question.,2
7480,OVERORNAMENTED,Gingerbready.,3
7481,RAISININTHESUN,"Lorraine Hansberry's hit (with ""A"").",2
7482,SOAPBOXDERBIES,Coasting races for the kids.,2
7483,SOVEREIGNSTATE,Present status of West Germany.,2
7484,THEISLEOFCAPRI,Twas on ___ that I found her.,1
7485,THEPOTTINGSHED,Vehicle for Dame Sybil Thorndike.,2
7486,UNCLETOMSCABIN,Novel based on life of Josiah Henson.,2
7487,VIRGINSDIAMOND,"Group of stars, Arcturus, Spica, Denebola, and Cor Caroli.",2
7488,WHITECHRISTMAS,Bell ringer for Bing.,2
7489,WORKLIKEACHARM,Operate as if by magic.,2
7490,ABOVESUSPICION,Like Caesar's wife.,2
7491,ARGENTINETANGO,Ballroom dance.,2
7492,ARMCHAIRCRITIC,Opinions giver of a sort.,2
7493,BEATRICELILLIE,Lady Peel.,2
7494,BYTHESAMETOKEN,Following from this.,2
7495,DOUBLEENTENDRE,Ambiguity.,2
7496,FEATHERBEDDING,Management's bargaining point.,2
7497,FRINGEBENEFITS,Union's bargain.,2
7498,GABRIELHEATTER,Veteran commentator.,2
7499,GREATBLUEHERON,Wading bird.,2
7500,HARDNUTTOCRACK,Poser.,2
7501,HIGHLANDFLINGS,Lively dances.,2
7502,LAIDTHELAWDOWN,Gave strict orders.,2
7503,LILLIANRUSSELL,Actress on a cigar band.,2
7504,OUTOFACLEARSKY,Without warning.,3
7505,QUIRINALPALACE,"Eisenhower slept here, December 1959.",2
7506,REDRIVERVALLEY,Four-couple square dance.,2
7507,SCARLETTANAGER,Bright-plummaged bird.,2
7508,SPANISHBOLEROS,European dances.,2
7509,STAMPINGGROUND,Favorite resort.,2
7510,STANLEYSTEAMER,Early auto.,2
7511,TENNESSEEWALTZ,Guy Lombardo tune.,2
7512,THREWTHEBOOKAT,Sentenced severely: Slang.,2
7513,TIPPEDTHESCALE,Registered weight.,2
7514,VASLAVNIJINSKY,Great name in Ballet Russe.,2
7515,WITCHESCALDRON,Unholy set of circumstances.,2
7516,ACISANDGALATEA,Opera by Handel.,2
7517,ACTONESCENEONE,Beginning of a play.,2
7518,AFRICANAFFAIRS,Mennen Williams' concern.,2
7519,ALEAPINTHEDARK,A blind venture.,2
7520,AMBASSADRESSES,Irene Dunne and others.,2
7521,AMERICANSECTOR,Part of Berlin.,2
7522,ARKANSASINDIAN,Quapaw tribesman.,2
7523,BEEINTHEBONNET,Obsession.,2
7524,CESTMAGNIFIQUE,Can-Can tune sung by French star Lilo.,1
7525,CHRISTMASSEALS,Mailing stickers.,2
7526,CLEVELANDAMORY,Author of a trilogy on Society.,2
7527,CLOTHESWASHERS,Home appliances.,2
7528,COLUMBUSCIRCLE,Vista from the Coliseum.,2
7529,CROCODILETEARS,Hypocrite's forte.,4
7530,DOGINTHEMANGER,Unreasonably selfish one.,2
7531,FOODFORTHOUGHT,Mental stimulus.,2
7532,GENERALTWINING,"Recipient of D. S. M.,1960.",2
7533,GEORGIAOKEEFFE,Artist noted for stylized flowers.,2
7534,GIVESNOQUARTER,Treats without clemency.,2
7535,HEROANDLEANDER,Poem by Marlowe.,2
7536,HOPSKIPANDJUMP,Athletic event.,2
7537,KANGAROOCOURTS,Tribunals of sorts.,2
7538,LAURAHOPECREWS,"Actress in ""Gone With the Wind.""",2
7539,LOSESONESSHIRT,Suffers a financial setback.,2
7540,MANANDSUPERMAN,"Source of ""Don Juan in Hell.""",2
7541,PASSAGETOINDIA,Poem by Walt Whitman.,2
7542,PINCHESPENNIES,Acts the miser.,2
7543,PINSANDNEEDLES,"Very uneasy (with ""on"").",2
7544,QUEENELIZABETH,Famous liner.,2
7545,ROMEOANDJULIET,Shakespearean title.,2
7546,RUNRINGSAROUND,Excel greatly: Colloq.,2
7547,SALTOFTHEEARTH,Best people.,2
7548,SAMSONETDALILA,Opera by Saint-Saens.,2
7549,SEASONINTHESUN,Wolcott Gibbs play.,2
7550,SKATEONTHINICE,Be in a dangerous situation.,2
7551,SPHEREOFACTION,Field of operations.,2
7552,STAMPCOLLECTOR,Amasser of precancels.,2
7553,VERYWARMFORMAY,Kern musical.,2
7554,WHITECOLLARJOB,Position of a sort.,2
7555,ANATIONOFSHEEP,Lederer opus.,2
7556,ASTIFFUPPERLIP,Keep ___ (be resolute).,2
7557,AYOTSTLAWRENCE,Shaw's home.,2
7558,BEHINDTHETIMES,Passe.,2
7559,BLACKNARCISSUS,Rumer Godden novel.,2
7560,CLOSINGTHERING,"Churchill book, 1951.",2
7561,CROCODILETEARS,Hypocritic's speciality.,2
7562,DEADSEASCROLLS,Discovery of 1947.,2
7563,DISCOMBOBULATE,Upset.,2
7564,DOCTORSDILEMMA,Shaw play.,2
7565,DOGINTHEMANGER,Monopolist of a sort.,2
7566,DONOTHINGKINGS,Rois Faineants.,2
7567,FLOWERDRUMSONG,Hammerstein musical.,2
7568,FOREIGNSERVICE,Part of the State Department.,2
7569,FOREVERANDADAY,Always.,2
7570,FORTUNECOOKIES,Chinese delicacies.,2
7571,FORTWASHINGTON,The British took it in 1776.,2
7572,FORWARDLOOKING,Progressive.,2
7573,FRANNYANDZOOEY,A couple of Glasses.,2
7574,FRANNYANDZOOEY,Latest chronicle of the Glass family.,2
7575,HAILTOTHECHIEF,Washington theme song.,2
7576,HAMBURGCOMPANY,Sebastian Cabot's Merchant Adventurers.,2
7577,HORSELATITUDES,Locale of fickle winds.,2
7578,HOTHOUSEPLANTS,Delicate ones.,2
7579,HOWNOWBROWNCOW,Another exercise in pronunciation.,2
7580,INDUSTRIALARTS,School subject.,2
7581,INLOCOPARENTIS,Phrase for a teacher's role.,2
7582,IVYBAKERPRIEST,Signature on some paper money.,2
7583,JAPANESEBEETLE,Insect.,2
7584,JOHNTHEBAPTIST,His day is Midsummer day.,2
7585,LAURELANDHARDY,Old comedy team.,2
7586,LIMEHOUSEBLUES,Song of Chinatown.,2
7587,MARTINVANBUREN,U. S. President.,2
7588,NOTFORTHEWORLD,Under no circumstances.,2
7589,PAWNTOKINGFOUR,Opening move in chess.,2
7590,PERFORMINGARTS,"Music, ballet, drama.",2
7591,ROARINGFORTIES,Locale of stormy weather.,2
7592,RUMPPARLIAMENT,"Cromwell's problem, 1653.",2
7593,RUSSIANTHISTLE,Tumbleweed.,2
7594,SLEEPINGBEAUTY,Nursery tale.,2
7595,SUMMERSOLSTICE,June 21 or 22.,2
7596,SWEEPSTHEBOARD,Wins everything in sight.,2
7597,THEAGONYANDTHE,Part of an Irving Stone title.,2
7598,THEHINGEOFFATE,"Churchill book, 1950.",2
7599,THERAININSPAIN,Lyrical exercise in pronunciation.,2
7600,THIMBLERIGGERS,Tricksters of a sort.,2
7601,TRAINOFTHOUGHT,Cogitation of a sort.,2
7602,UNCLETOMSCABIN,Fictional home.,2
7603,UNTERDENLINDEN,Historic avenue.,2
7604,WHITEHOUSELAWN,Scene of Easter festivity.,2
7605,AUGUSTAGEORGIA,Winter Golf Capital of America.,1
7606,AUGUSTINIANISM,Doctrine named for a saint.,2
7607,BOSTONCREAMPIE,Menu item.,2
7608,CALCULATEDRISK,Hazard of a sort.,2
7609,CATTLECROSSING,Highway sign.,2
7610,CESTMAGNIFIQUE,"Cole Porter song from ""Can-Can.""",2
7611,CHURCHILLDOWNS,Louisville landmark.,2
7612,CRACKERBARRELS,Features of country stores.,2
7613,DOLCEFARNIENTE,Motto for a dweller in 9 Down.,2
7614,DOUBLEMARTINIS,Frequent features of 53 Down.,2
7615,EARNINGSFIGURE,Balance sheet item.,2
7616,ENFANTTERRIBLE,Denis le Menace.,2
7617,ENGLISHTOFFEES,Confections.,2
7618,FEATHERBEDDING,Big question in some industries.,2
7619,FINGERINTHEPIE,Have a ___ (have a share).,2
7620,FINGERINTHEPIE,One sign of a busybody.,2
7621,FLAMINGOSTAKES,Big Florida race.,2
7622,FORTHEMOSTPART,Generally.,2
7623,FRINGEBENEFITS,Bonuses of a sort.,2
7624,FROMTIMETOTIME,Occasionally.,2
7625,HARDNUTTOCRACK,Difficult task.,2
7626,HOWINTERESTING,Conversational phrase.,2
7627,KEEPONONESTOES,Stay alert.,2
7628,KITCHENCABINET,"Jackson's ""brain trust.""",2
7629,LIFEWITHFATHER,Day's great success.,2
7630,LOOKOUTFORDEER,Western highway sign.,2
7631,LORDOFTHEFLIES,Golding novel.,2
7632,MARGINOFSAFETY,Tenuous aspect of brinkmanship.,2
7633,MAYPOLEDANCERS,Springtime celebrants.,2
7634,NEVERNEVERLAND,Ideal place.,2
7635,ONEOFTHESEDAYS,Sometime.,2
7636,OVERTHECOUNTER,Designating certain stock transactions.,2
7637,PILGRIMFATHERS,Immigrants.,2
7638,POLISHCORRIDOR,Phenomenon of 1919.,2
7639,SEVENDAYSINMAY,Current best seller.,2
7640,THECOUNTRYWIFE,"Wycherly play, 1673.",2
7641,THEHAPPYPRINCE,Wilde story.,2
7642,WATERFOUNTAINS,Information centers.,2
7643,WINTERSOLSTICE,Fall's end.,2
7644,ALLTHEKINGSMEN,Robert Penn Warren book.,2
7645,ARCHAEOLOGISTS,Schliemann and others.,2
7646,AURORABOREALIS,Luminous phenomenon.,2
7647,AURORABOREALIS,"Nature's show of ""merry dancers.""",2
7648,BECOMESELECTRA,O'Neill title in part.,2
7649,EMPERORPENGUIN,Inhabitant of Victoria Land.,2
7650,ENGLISHPOINTER,Breed of dogs.,2
7651,IMPRESSIONISTS,Manet and Monet.,2
7652,LADYWINDERMERE,Famous fan owner.,2
7653,MOTHERHUBBARDS,Loose-fitting gowns.,2
7654,NEANDERTHALMAN,Discovery of 1856.,2
7655,OVERTHERAINBOW,"Feature of ""The Wizard of Oz.""",2
7656,SCHOOLRECESSES,Summer vacations.,2
7657,SECONDSTORYMAN,Cat burglar.,2
7658,SHOOTTHECHUTES,Amusement park specialty.,2
7659,SIXESANDSEVENS,At ___ (disagreeing).,2
7660,TEAANDSYMPATHY,"Robert Anderson hit, 1953.",2
7661,THEGROUNDFLOOR,Where to get in on.,2
7662,TROUBLESHOOTER,Mediator in an impasse.,2
7663,VENETIANAFFAIR,"Best seller (with ""The"").",2
7664,VINCENTVANGOGH,Contemporary of 20 Across.,2
7665,WAPSHOTSCANDAL,"Best seller (with ""The"").",2
7666,WETHREEKINGSOF,Carol beginning.,2
7667,WINDOWSHOPPING,Fifth Avenue fun.,2
7668,BIBLIOMANIACAL,Obsessed with book collecting.,2
7669,BREATHINGSPELL,Interim.,2
7670,DARINGYOUNGMAN,Saroyan character.,2
7671,DOWNTHECHIMNEY,Part of Santa's journey.,2
7672,FLYMETOTHEMOON,Astronauts' theme song.,2
7673,FREEENTERPRISE,"The ""American way.""",2
7674,GINGERBREADMAN,Kind of cookie.,2
7675,GRANDILOQUENCE,Pompous talk.,2
7676,HOWDOILOVETHEE,Start of a Browning sonnet.,2
7677,IHEARDTHEBELLS,Words by Longfellow.,2
7678,ISPARISBURNING,Current best seller.,2
7679,JOHNBROWNSBODY,William Steffe song.,2
7680,LUNAREXCURSION,Part of L.E.M.,2
7681,LUVEISLIKEARED,My ___ Red Rose.,1
7682,MANONHORSEBACK,"General Boulanger, for example.",2
7683,MENDONESFENCES,Do a political job.,2
7684,OVERTHECOUNTER,Kind of security market.,2
7685,PAULREVEREBOWL,Testimonial gift.,2
7686,PLANNEDECONOMY,Opposite of 20 Across.,2
7687,PRESENCEOFMIND,Wit for an emergency.,2
7688,PUTTHEWHAMMYON,Hex.,2
7689,SCHOENOBATISTS,Tightrope walkers.,2
7690,SESQUIPEDALIAN,"Long, as words.",2
7691,SHIPSOFTHELINE,Drake's formidable array.,2
7692,STEPOVERCRACKS,Sidewalk maneuver for the superstitious.,2
7693,STOCKEXCHANGES,Market places of a kind.,2
7694,TALESOFHOFFMAN,Sometime English title of French opera.,2
7695,THATSTNICHOLAS,In hopes ___ . . .,1
7696,THEHUMANCOMEDY,Saroyan novel.,2
7697,THETROJANWOMEN,Off-Broadway play.,2
7698,THISROUGHMAGIC,Mary Stewart's best seller.,2
7699,THRILLERDILLER,See 76 Across.,2
7700,VENITEADOREMUS,Refrain of Latin hymn.,2
7701,ABIRDINTHEHAND,"Small asset, but safe.",1
7702,ALLINTHEFAMILY,O'Connor best seller.,1
7703,AMERICANPATROL,Patriotic march.,1
7704,AROUNDTHECLOCK,Unceasing.,1
7705,AWORDTOTHEWISE,It's sufficient.,1
7706,BATTINGAVERAGE,Record of achievement.,1
7707,BROOKLYNBRIDGE,New York landmark.,1
7708,CAPABLEOFHONOR,Drury best seller.,1
7709,CASTLERACKRENT,Maria Edgeworth novel.,1
7710,CLOAKANDDAGGER,Engaged in intrigue.,1
7711,CORPORALSGUARD,Small group of followers.,1
7712,DOUBLEENTENDRE,Gallic joke.,1
7713,ENFANTTERRIBLE,"Brat, French style.",1
7714,ENGLISHLESSONS,Something for immigrants.,1
7715,EXPENSEACCOUNT,Salesman's concern.,1
7716,FATHERLYADVICE,What sons get.,1
7717,GENTLERAINFROM,As the ___ heaven . . .,1
7718,GOODFORNOTHING,Worthless.,1
7719,HOMEOFTHEBRAVE,Wigwam or tepee.,1
7720,INDIVISIBILITY,Old-time status of the atom.,1
7721,ISAPENNYEARNED,A penny saved ___.,1
7722,LIONOFTHENORTH,Gustavus Adolphus.,1
7723,LITTLECORPORAL,Napoleon.,1
7724,LITTLEGREYHOME,___ in the West.,1
7725,NEVERNEVERLAND,The back of beyond.,1
7726,OBRIENPOTATOES,Real Irish dish.,1
7727,OVERTHECOUNTER,Market for unlisted securities.,1
7728,PLANNEDECONOMY,One recipe for prosperity.,1
7729,PUBLICSPEAKING,Statesman's skill.,1
7730,SERGEANTATARMS,Disciplinarian of a sort.,1
7731,SPITINTHEOCEAN,Poker game.,1
7732,SPRINGCLEANING,Annual task.,1
7733,STANDARDBEARER,Party-backed candidate.,1
7734,STOCKBROKERAGE,Big business.,1
7735,SUPERABUNDANCE,More than needed.,1
7736,TEXASPANHANDLE,Part of the Southwest.,1
7737,THEMOCKINGBIRD,Refrain words of an old song.,1
7738,VESTEDINTEREST,Legal right.,1
7739,ACTTWOSCENETWO,"Specific source of the ""Stepquote."" (See 17 Down).",1
7740,ALEXANDREDUMAS,Big name in literature.,1
7741,ATOUGHROWTOHOE,Hard task.,1
7742,AURORABOREALIS,Celestial sight.,1
7743,BABESINTHEWOOD,Innocents.,1
7744,BALMORALCASTLE,"Victoria's creation, 1854.",1
7745,BAMBOOZLEDINTO,Hoodwinked.,1
7746,BATMANANDROBIN,TV pair.,1
7747,BEHINDTHETIMES,Old-fashioned.,1
7748,BETAGAMMASIGMA,Honor society.,1
7749,CHESHIRECHEESE,Historic inn of London.,1
7750,COCKADOODLEDOO,Nursery rhyme start.,1
7751,DOWNINTHEDUMPS,Blue.,1
7752,ELDERSTATESMEN,Certain senior citizens.,1
7753,EXPENSEACCOUNT,Fringe benefit.,1
7754,FOODFORTHOUGHT,Something to think about.,1
7755,FORTHEMOSTPART,Chiefly.,1
7756,GOOSEHANGSHIGH,"Rosy outlook (with ""The"").",1
7757,HAMMERANDTONGS,Vigorously.,1
7758,HOMEONTHERANGE,Cowboy song.,1
7759,ISLANDINTHESUN,Novel by Alec Waugh.,1
7760,KETTLEDRUMMERS,Musicians.,1
7761,LAKEXOCHIMILCO,Site of Mexico's Floating Gardens.,1
7762,LITTLEPITCHERS,Owners of big ears.,1
7763,MAMANTELMEXICO,South-of-the-border town.,1
7764,MANDELBAUMGATE,Historic place in Jerusalem.,1
7765,MUMMYMOUNTAINS,Part of Colorado.,1
7766,NEVERNEVERLAND,Illusory existence.,1
7767,NINEDAYSWONDER,Sensation of a sort.,1
7768,PLATINUMBLONDE,Beautician's concern.,1
7769,PRESSSECRETARY,Salinger to Kennedy.,1
7770,PROPHETSOFDOOM,Pessimists.,1
7771,SISTINEMADONNA,Famous work of art.,1
7772,THEODORMOMMSEN,Nobelist in Literature 1902.,1
7773,THESPANISHMAIN,Former haunt of pirates.,1
7774,TIMEIMMEMORIAL,"Long, long, long ago.",1
7775,TINTINNABULARY,Jingling.,1
7776,UNCONVENTIONAL,Free and easy.,1
7777,WIVESOFWINDSOR,"Souce of the ""Stepquote,"" for short.",1
7778,ATLANTICTREATY,Part of NATO,1
7779,BABESINTHEWOOD,Nursery story characters.,1
7780,BEGTHEQUESTION,Equivocate.,2
7781,BEYONDQUESTION,Indubitably.,1
7782,BIGLEAGUETEAMS,Washington and others.,1
7783,BIGTIMEGAMBLER,Monte Carlo artist of sorts.,1
7784,CENTRALHEATING,Modern convenience,1
7785,DOUBLESTANDARD,Flag of two nations,1
7786,ELEPHANTSCHILD,"Kipling story (with ""The"").",1
7787,FRINGEBENEFITS,Advantages of having a shawl,1
7788,GOWESTYOUNGMAN,"Career advice, 1850 style.",1
7789,INTELLIGENTSIA,Thinkers,1
7790,LOSINGONESCOOL,Becoming discomposed: Slang.,1
7791,NINETEENTHHOLE,Golfer's haven,1
7792,OFFENSIVEGUARD,Insulting sentry,1
7793,ONEFORTHEBOOKS,A record or rare event: Colloq.,1
7794,OUTOFTHISWORLD,Remarkable: Slang,1
7795,PUBLICSPEAKING,M.C.'s forte,1
7796,PYRRHICVICTORY,Costly triumph,1
7797,QUESTIONOFFACT,Legal point.,1
7798,TELLITLIKEITIS,Speak in current fashion.,1
7799,THREEFACESEAST,Spy drama of the 1920's.,1
7800,THROWTHEBOOKAT,"Punish, in a way.",1
7801,WATCHTHEBIRDIE,"Predecessor of ""Say cheese!""",1
7802,WORKISTHECURSE,"___ of the drinking classes, says Wilde",1
7803,ABIESIRISHROSE,Young man got mad,1
7804,ARCHAEOLOGISTS,Experts in looking back,1
7805,AROUNDTHECLOCK,24 hours.,1
7806,BERYLLINGALONG,Going at a good clip,1
7807,BOSTONTEAPARTY,Historic do,1
7808,CLARAFICATIONS,Fuller explanations?,1
7809,COMPASSBEARING,Pilot's concern,1
7810,COMPUTERDATING,"Matchmaking, new style.",1
7811,CROCODILETEARS,Emotion of a kind.,1
7812,DECLINEANDFALL,Extinction duo.,1
7813,DRESSREHEARSAL,Dry run.,1
7814,ELIZADOOLITTLE,Well-known Cockney,1
7815,EMERALDFEATHER,Asparagus sprengeri,1
7816,EXCAVATIONSITE,Locale for Schliemann,1
7817,FOURLETTERWORD,Crossword puzzle standby,1
7818,FROMTIMETOTIME,Sporadically.,1
7819,GENERALISSIMOS,Top men,1
7820,GOINGLIKESIXTY,Tearing.,1
7821,HOMEONTHERANGE,Music for the West.,1
7822,HORSELATITUDES,Doldrums.,1
7823,INTHEBEGINNING,Famous first words.,1
7824,JACKINTHEGREEN,English primrose,1
7825,LANCECORPORALS,Army men,1
7826,LONGISLANDCITY,"Area of Queens, N.Y.",1
7827,MONTHOFSUNDAYS,Long time.,1
7828,NINETEENTHHOLE,Golfers' mecca.,1
7829,OFINDEPENDENCE,See 56 Across,1
7830,PERMANENTPRESS,Feature of some trousers.,1
7831,PINSANDNEEDLES,Support for edgy people,1
7832,PLAYITAGAINSAM,Broadway show.,1
7833,PRESIDENTNIXON,Capital name.,1
7834,REDRIVERVALLEY,Music for Texas.,1
7835,REFERENCEFRAME,Viewpoint,1
7836,ROWANANDMARTIN,Comedy pair.,1
7837,ROWANANDMARTIN,Popular TV pair.,1
7838,SECONDHANDROSE,Old-hat female.,1
7839,SHORTWAVERADIO,Gear for hams,1
7840,SOPHISTICATION,Computer word,1
7841,SOUTHWESTERNER,Man from Houston.,1
7842,SPANISHBAYONET,Weapon for a soldado,1
7843,TAKEAGIANTSTEP,Broadway play of 1953,1
7844,TERGIVERSATION,Equivocation,1
7845,THEDECLARATION,"With 111 Across, a document",1
7846,TWOPARTYSYSTEM,Fundamental of democracy,1
7847,ACROSSTHEBOARD,All-inclusive,1
7848,AGEOFDISCOVERY,Words describing 1400–1700 A.D.,1
7849,ARCHIBALDLEACH,Cary Grant,1
7850,ARTFORARTSSAKE,Esthetic doctrine,1
7851,BALLINGTHEJACK,Hotrodding,1
7852,BETSYROSSHOUSE,Philadelphia,1
7853,BLISTERBEETLES,Certain insects,1
7854,BLOCKANDTACKLE,Hoist,1
7855,BRAHMSBURSTING,___ in air,1
7856,CALLINGALLCARS,Radiocast of a sort,1
7857,CHARLIECHAPLIN,Man with a cane,1
7858,CLARAANNFOWLER,Patti Page,1
7859,CLIFFROBERTSON,Oscar winner of 1968,1
7860,COURTBOUILLONS,Fish stocks,1
7861,CRAIGCLAIBORNE,Noted cook,1
7862,EASYCOMEEASYGO,Monetary maxim,1
7863,FIVECENTPIECES,Old places for buffaloes,1
7864,FORLOVEORMONEY,"With ""not,"" firm disavowal",1
7865,GOLDENTRIANGLE,Pittsburgh,1
7866,HALLSOFJUSTICE,Courts,1
7867,HANDELWITHCARE,Postal warning,1
7868,HARDLINEBACKER,"Hawk, so to speak",1
7869,LADDEROFSWORDS,Stairway for leather-footed conjurers,1
7870,LANDSAKESALIVE,Heavens to Betsy!,1
7871,LETSCALLITADAY,"Possible last words for ""Life With Father""",1
7872,LIVEANDLETLIVE,Philosophy of a sort,1
7873,LONDONSYMPHONY,One of Haydn's twelve,1
7874,MINDOVERMATTER,Hypnotist's credo,1
7875,NOTBYALONGSHOT,Emphatic negative,1
7876,OUTOFAMOLEHILL,Way to make a mountain,1
7877,PLASTEROFPARIS,Substance used for moldings,1
7878,POLICEBLOTTERS,Station-house records,1
7879,PRECIOUSSTONES,Bijoux,1
7880,PRESSURECOOKER,Pot for quick preparation,1
7881,PUTUPONESDUKES,Spoil for a fight,1
7882,QUINQUAGESIMAL,Consisting of 50 days,1
7883,QUIVEROFARROWS,Robin Hood's backpack,1
7884,REACHAGREEMENT,Come to terms,1
7885,SALTOFTHEEARTH,Superior people,1
7886,SAVEONESBREATH,Quit trying to argue,1
7887,SEATOFLEARNING,"College, for one",1
7888,SELECTEDSHORTS,Screen fare,1
7889,SESQUIQUADRATE,Astrological aspect,1
7890,SHALLRISEAGAIN,See 20 Across,1
7891,SPRINGSETERNAL,"What hope does, in poem",1
7892,THEINDIESTRADE,Queen Isabella's goal,1
7893,THYMELAEACEOUS,Of an Old World tree,1
7894,TREMBLINGASPEN,Tree,1
7895,TRUTHCRUSHEDTO,"With 40 and 56 Across, a quote by Bryant",1
7896,UNSUITABLEACTS,Turns for burlesque performers,1
7897,WHATINTHEWORLD,Goodness me!,1
7898,YELLOWSNEAKERS,Cowards,1
7899,ABRAHAMLINCOLN,See 17 Across,1
7900,ABSALOMABSALOM,Faulkner title,1
7901,BANNEDINBOSTON,Old come-on in book ads,1
7902,BUFFALONEWYORK,City on Lake Erie,1
7903,CALVINCOOLIDGE,President,1
7904,CLEANHERCLOSET,Present for Mother,1
7905,COMMECICOMMECA,So-so,1
7906,CONNECTINGLINE,Rail link,1
7907,DOUBLEENTENDRE,TV bleep material,1
7908,ENFANTTERRIBLE,"Dennis the Menace, e.g.",2
7909,GHENTTREATYMEN,Henry Clay and 42 Across in 1814,1
7910,HERNANDODESOTO,Discoverer of the Mississippi,1
7911,HICKORYDICKORY,Nursery-rhyme start,1
7912,ICEBERGLETTUCE,Salad stuff,1
7913,IMALABAMYBOUND,Tuscaloosa inmate's song,1
7914,INSANFRANCISCO,Where a heart is,1
7915,INVERTEDCOMMAS,"19 Across, in England",1
7916,ISSTRONGERTHAN,See 17 Across,1
7917,MERRILYMERRILY,Round words,1
7918,MERRYCHRISTMAS,Greeting,1
7919,NINEDAYSWONDER,Sensation,1
7920,OHMYACHINGBACK,Epitaph for Atlas,1
7921,OLDMANELOQUENT,Sobriquet for 42 Across,1
7922,PHOENIXARIZONA,City on the Salt,1
7923,PRISONEROFLOVE,Convicted bigamist,1
7924,QUOTATIONMARKS,Literal enclosures,1
7925,ROBERTLEEFROST,Poet,1
7926,SESQUIPEDALIAN,Given to using long words,1
7927,SHOOTTHEBREEZE,Gossip,1
7928,SLEEPINGBEAUTY,Miss America at night,1
