,answer,clue,couple_occurencies
31926,BABYMONITOR,One that picks up the kids?,2
31927,BAKEDALASKA,Ice cream treat,2
31928,BANANASPLIT,Oblong dessert,2
31929,BARMITZVAHS,Events for some teens,2
31930,BATTLECREAK,Scary sound from a war zone?,2
31931,BEARDEDLADY,Sideshow staple,2
31932,BELLANDHOWL,Scary sound from a steeple?,2
31933,BELLBOTTOMS,Some 1960s-'70s attire,2
31934,BESTPICTURE,Coveted film honor,2
31935,BLOODSTREAM,Circulatory system flow,2
31936,BLOODTYPING,Pre-transfusion procedure,2
31937,BLOSSOMTOBE,See blurb,2
31938,BOBBYKNIGHT,Hoops coach with the most N.C.A.A. Division I wins,2
31939,BOOKEMDANNO,McGarrett's TV catchphrase,2
31940,BRAINTEASER,Knot,2
31941,BURNEDINFEG,Like some unpopular leaders,2
31942,BUYERSGUIDE,Consumer Reports offering,2
31943,BYNEILYOUNG,Like 113-Across,2
31944,CAKESANDALE,"1930 novel that takes its title from Shakespeare's ""Twelfth Night""",2
31945,CALFMUSCLES,They're exercised when cycling,2
31946,CARBONATION,Pasta-and-potato-loving country?,2
31947,CASTFEALIBI,Sound out?,2
31948,CATSANDDOGS,See 25-Down,2
31949,CDCHARACTER,"Risky person to do business with, briefly",2
31950,CELERYSTALK,*Crunchy item at a salad bar,2
31951,CHARTTOPPER,#1 hit,2
31952,CHICKFLICKS,"Pretty Woman and ""Waiting to Exhale""",1
31953,CIRCLEGRAPH,Something never shown in bars,2
31954,CITYSTREETS,Locale for most of the New York Marathon,2
31955,CLAUDERAINS,"Captain Renault player in ""Casablanca""",2
31956,CLOSEFRIEND,See blurb,2
31957,COMICABBOTT,See blurb,2
31958,CORNCOBPIPE,"Lyric, part 3, after ""With a""",2
31959,CRIMESCENES,Where many prints may be found,2
31960,CRISISPOINT,Do-or-die time,3
31961,CURSETHEDAY,"Be very, very sorry",2
31962,CURTAINCALL,Bow-making time,2
31963,DAEDEHTMORF,Revived,2
31964,DANGCARROTS,Yosemite Sam's cursing of Bugs Bunny's food?,2
31965,DEADLYSITIN,Protest gone bad?,2
31966,DELUXEMODEL,High-end version of a product,3
31967,DESERTSTORM,Gulf war offensive,3
31968,DISHEARTENS,Depresses,4
31969,DNAMOLECULE,"Subject of ""The Double Helix""",2
31970,DOMOARIGATO,"Japanese ""thank you very much""",2
31971,DONAHUEDARE,Phoning Phil and hanging up immediately?,2
31972,DONNYOSMOND,... and 52-Across are Mormons,2
31973,DOUBLEYOUTH,Baby twins?,2
31974,DREWTHELINE,Made a stand and would go no further,2
31975,DRIVERSSIDE,*British motorist's right?,2
31976,EASTGERMANY,Country that won the most medals at the 1980 Winter Olympics,2
31977,EGOTRIPPERS,Narcissists,2
31978,ELDDASEHTNI,Controlling things once more,2
31979,ELECTRICEEL,It may come as a shock to a diver,3
31980,ELECTRICEYE,Sensor,2
31981,ENDZONESEAT,Spot from which you might see a bomb headed your way,2
31982,ENOERAUQSOT,From the beginning again,2
31983,ERUTUFEHTOT,1985 Michael J. Fox film,2
31984,ESCAPEKEITH,Avoid being captured by guitarist Richards?,2
31985,ESTATESALES,Antique dealers' destinations,2
31986,ETHELMERMAN,... and 99-Across starred in musicals and share their first names with a classic sitcom couple,2
31987,ETHELWATERS,"Oscar nominee for ""Pinky,"" 1949",2
31988,EVENINGSTAR,*Venus,2
31989,EVERSOSORRY,A thousand pardons,2
31990,EXTRAEFFORT,More work than required,2
31991,EZONTHEEYES,"Good-looking, briefly",2
31992,FALCONCREST,TV show that earned Jane Wyman a Golden Globe,2
31993,FARRFETCHED,Like a ball retrieved by actor Jamie?,2
31994,FEELSUPTOIT,Is ready for the task,2
31995,FIELDHOCKEY,Sport played on the first word of its name,2
31996,FIFTHCOLUMN,Subversive group,2
31997,FIRSTSTRIKE,Attack before being attacked,2
31998,FLORIDAKEYS,*Popular Sunshine State vacation destination,2
31999,FLORIDATECH,Sunshine State school,2
32000,FORESTATION,TV channel for golfers?,2
32001,FOURTEENRED,Call in roulette,2
32002,FREDASTAIRE,... and 101-Across are known for their fancy footwork,2
32003,FREEZEFRAME,Result of hitting the pause button on a movie,2
32004,GENETICCODE,Subject of a makeup exam?,3
32005,GETCRACKING,"Order appropriate for 20-, 28- and 44-Across?",2
32006,GETTHEPBOUT,Shake a leg!,1
32007,GIVEMEABUZZ,Call when you get the chance,1
32008,GLASSBLOWER,Worker around a furnace,2
32009,GLENNMILLER,Musician with the first record formally certified as a million-seller,1
32010,GOLDENAGERS,Seniors,2
32011,GOODHEARTED,Like a mensch,2
32012,GREATGATSBY,Excellent novel title character!,2
32013,GREATSHAKES,Mediocre,2
32014,GREENGOBLIN,Marvel Comics supervillain,3
32015,GROUCHOMARX,Antic brother,2
32016,HABERDASHER,"Provider of an old silk hat, e.g. (as depicted at the top of this puzzle)",2
32017,HALLUCINATE,Sense the unreal,2
32018,HALVETHEGAL,What a magician might do with a big saw?,2
32019,HANDICRAFTS,"Baskets, e.g.",2
32020,HARDHEARTED,*Lacking compassion,2
32021,HARDHEARTED,Lacking sympathy,2
32022,HARVESTHOME,Traditional English festival,3
32023,HATCHETFACE,*Forbidding countenance,2
32024,HEARTBREAKS,Emotional traumas,2
32025,HEARTOFGOLD,1972 #1 Neil Young hit,2
32026,HEARTOFGOLD,See 26-Across,2
32027,HINDQUARTER,Source of rump roast,2
32028,HOLDINGFIRM,Wrestling business?,2
32029,HOLDONTIGHT,Advice to a Harley passenger,2
32030,HOLDSBARRED,A la a free-for-all,2
32031,HOLDTHEMAYO,*Deli request,2
32032,HONEYIMHOME,End-of-day spousal salutation,2
32033,HONEYSUCKLE,Woodbine or twinberry,2
32034,HUMANCOMEDY,"Saroyan novel, with ""The""",2
32035,HUMPERDINCK,Hansel und Gretel composer,1
32036,HUNTINGPERM,Deer season hairdo?,2
32037,IDAHOPOTATO,Base for many French fries,2
32038,IDGIVEYOUMY,Part 1 of a snarky quote by 54-Across,2
32039,IFNECESSARY,When there's no other option,2
32040,INNERCIRCLE,Influential group,2
32041,INSTILLLIFE,What Dr. Frankenstein tried to do?,3
32042,INTENTPOLES,Sharply focused Warsaw residents?,3
32043,IRONDARLING,Unyielding Sweetheart: Autobiography of a Big-League Pitcher,1
32044,ITALIASHIRE,A County in la Nazione: Autobiography of a 'Godfather' Star,1
32045,ITCOULDNTBE,Impossible!,1
32046,ITRIEDTOBUY,Start of a quip from a hunter,2
32047,ITSELECTRIC,Title for this puzzle,2
32048,ITSREVERSED,"Hint to 17-, 28- and 43-Across",2
32049,JACKETLAPEL,Place for a pin,2
32050,JIMMORRISON,"Singer who wrote the poetry collection ""The Lords and the New Creatures""",2
32051,JUNEPOINTER,... and 41-Across sang with their siblings,2
32052,KENJENNINGS,"... and 69-Across have affiliations with ""Jeopardy!""",2
32053,KILIMANJARO,Locale of Uhuru Peak,2
32054,LATEARRIVAL,"One who got held up, maybe",2
32055,LEADERBOARD,Display at a golf tournament,2
32056,LESEMAJESTE,Treason,2
32057,LITTLEANGEL,*Very good child,2
32058,LMNTARYMATH,"1 + 1 = 2, e.g.",2
32059,LOBSTERPOTS,Traps off the coast of Maine,2
32060,LOSETRACKOF,Fail to keep tabs on,2
32061,LOUNGESHARE,Part ownership in a bar?,2
32062,MADAMIMADAM,First mate's greeting?,3
32063,MANSTANDING,Guy ready to sing the national anthem?,2
32064,MARCCHAGALL,"He said ""Great art picks up where nature ends""",2
32065,MARLBOROMAN,"38-Across, in a sense",2
32066,MEATGRINDER,Butcher's device,2
32067,MERVGRIFFIN,... and 80-Across have mythological creatures as surnames,2
32068,MINIGLASSES,Parts of dollhouse dinner table settings?,2
32069,MISSISSIPPI,Volunteer State and Show Me State stream,2
32070,MORNINGSTAR,Venus,2
32071,MRBOJANGLES,"1971 hit with the lyric ""He danced for those at minstrel shows""",2
32072,NAMECALLING,Some verbal abuse,2
32073,NATALIECOLE,"Miss You Like Crazy singer, 1989",1
32074,NEVERSAYDYE,"Always use the term ""coloring agent""?",2
32075,NEWYORKPOST,Gotham tabloid,2
32076,NICOLASCAGE,Oscar winner between Tom Hanks and Geoffrey Rush,2
32077,OBCTPROBLEM,Weighty issue?,2
32078,OLIVEBRANCH,*Peace offering,2
32079,ONAHIGHNOTE,See 40-Across,2
32080,ONEANYWHERE,End of the quip,2
32081,ONEBELOWPAR,*Where to find para in the dictionary,2
32082,ONOFFSWITCH,Electric light option,2
32083,ONTHEDOCKET,Scheduled,3
32084,ORANGECRUSH,Carbonated citrus-flavored drink,2
32085,PAGEGAWKSAT,"With 47-Across, palindromic Senate worker looks with amazement upon job payment inconsistency",3
32086,PARENTHESES,90,2
32087,PARISHHOUSE,Rectory,4
32088,PARTYANIMAL,One who's always up for a good time,4
32089,PASTRYSHEAF,Bundle of pies?,2
32090,PEROTCHOICE,James Stockdale as running mate?,2
32091,PICKUPLINES,"Singles bar repertoire (and a hint to 17-, 24-, 36- and 52-Across)",2
32092,PICKUPTRUCK,Light hauler,2
32093,PICTURESHOW,Museum exhibit?,2
32094,PLAYSAROUND,Clowns,2
32095,POPULARBREW,See blurb,2
32096,PREDESTINED,Like Oedipus' marriage,1
32097,PROLETARIAT,Class in factories,2
32098,PURPLEHEART,Washington's profile is on it,2
32099,RAINYSEASON,Bad time for a tropical vacation,3
32100,RAQUELWELCH,Fantastic Voyage actress,1
32101,REALTROOPER,Genuine Isuzu?,2
32102,REVERSESIDE,Back,4
32103,REXHARRISON,"Julius Caesar portrayer, 1963",1
32104,ROLLTHEDICE,Call in craps,2
32105,ROSHHASHANA,Feast of Trumpets,2
32106,SAFETYZONES,Protected areas,2
32107,SALAMANDERS,Newts and such,2
32108,SALLYSFIELD,Game location for an actress?,2
32109,SANATORIUMS,Rest stops?,2
32110,SANDIEGOZOO,Birthplace of the first giant panda in North America to survive to adulthood,2
32111,SCHOOLBOARD,*Education overseers,2
32112,SCOUTSHONOR,Swear words?,4
32113,SECRETCODES,Some spy materials,2
32114,SEVENTYNINE,"Atomic number of the special parts of this puzzle which, when connected, form a 113-Across",2
32115,SHAGCARPETS,You can sink your feet into them,3
32116,SHEEPSKATES,Hockey gear for rams and ewes?,2
32117,SHESALLTHAT,"*1999 romantic comedy based on ""Pygmalion""",2
32118,SHORTCIRCUS,15 minutes of tightrope walking and animal acts?,2
32119,SITTINGINIT,End of the quote,2
32120,SLEEVELESST,"Muscle shirt, e.g.",2
32121,SLOWNEWSDAY,Cause for some fluff filling,2
32122,SMALLMINDED,Mean,2
32123,SMOKESIGNAL,Means of visual communication,2
32124,SOULTERRAIN,The Kingdom of Heaven?,2
32125,SOUTHBENDIN,Home of Notre Dame,3
32126,SPANISHFLEA,1966 Herb Alpert & the Tijuana Brass hit,2
32127,SPARETHERIB,Donate to Eve?,2
32128,SPEEDDATING,"Modern, efficient matchmaking process",2
32129,SPOTREMOVER,Cleaning product that may be useful after a party,2
32130,STANDATEASE,Relax during a drill,2
32131,STARRSHAPED,Like clay molded by drummer Ringo?,2
32132,STEAMENGINE,Device patented by Thomas Savery in 1698,2
32133,STINGSALARY,Con man's pay?,2
32134,STORMCENTER,Low pressure area,2
32135,STREETLAMPS,"Lights on posts, perhaps",2
32136,STREETLAMPS,Some crime deterrents,2
32137,SUITSTOATEE,Fits perfectly,2
32138,SUMMERSTOCK,Some theater productions,3
32139,SUNVISITORS,Certain NASA probes?,2
32140,TABLETENNIS,Sport played on the first word of its name,2
32141,TAICHICHUAN,Martial art,2
32142,TAKEITOUTON,Feel better by being mean to,2
32143,TAKINGABYTE,Stealing some computer memory?,2
32144,TALLANDSLIM,Like a string bean,2
32145,TASKWAGEGAP,See 24-Across,3
32146,TEXTMESSAGE,Modern phone display,2
32147,THECHICAGOL,Loop looper,2
32148,THECRUSADES,Fights with knights,2
32149,THEJUNGBOOK,Work on analytical psychology?,2
32150,THELASTWORD,*... ZZZ ...,1
32151,THESHIFTKEY,"What is being held in 17-, 32-, 38- and 45-Across",2
32152,THINGSDRAWN,"What the starts of 17-, 26-, 37- and 52-Across are",2
32153,THIRDESTATE,Commoners,1
32154,THIRDSTRING,*Like players below the B team,2
32155,TIMESTABLES,Some memorization in arithmetic class,2
32156,TINPANALLEY,Old-time songwriters' locale,3
32157,TINTEDGLASS,Auto option,2
32158,TONIBRAXTON,"Singer with the 1996 #1 hit ""You're Makin' Me High""",3
32159,TOURINGPROS,"Open competitors, often",2
32160,TRADINGPOST,Place to do business in the Old West,2
32161,TRIPLECROWN,Racing feat,2
32162,TRIPLESPACE,*Line formatting option,2
32163,TURNIPTRUCK,... that a rube might fall off,2
32164,TUTANKHAMEN,Egyptian royal,2
32165,TYRONEPOWER,"The Razor's Edge star, 1946",1
32166,TYRONEPOWER,"*Ava Gardner's co-star in ""The Sun Also Rises""",2
32167,UNIMPRESSED,"Apt to say ""So?""",2
32168,UNTIEDFRONT,Wardrobe malfunction?,2
32169,URBANLEGEND,City dweller's Acura?,2
32170,VDOONDEMAND,Streaming content,2
32171,VINYSLIDING,Problem for a sweaty-handed Tarzan?,2
32172,WATERFILTER,Remover of impurities,2
32173,WATERHAZARD,Links obstacle,2
32174,WAXINGSALON,Hair removal site,3
32175,WESTPOINTNY,Home of the U.S. Military Academy,3
32176,WHATMATTERS,The important thing,2
32177,WHATTHEHECK,Comment of abandon,2
32178,WHERESWALDO,Kid's book with a hidden character,2
32179,WHEREWITHAL,Means,2
32180,WHOSONFIRST,Classic Abbott and Costello bit,1
32181,WHYPAYMAHER,"What did Bill do to earn this check, anyway??",1
32182,WRONGNUMBER,Call slip?,2
32183,XCOORDINATE,Abscissa,2
32184,YESNOANSWER,Response option,2
32185,YESYOURXLNC,"Absolutely, ambassador",1
32186,YURIGAGARIN,Leading Russian in the 32-Down,2
32187,ABSTENTIONS,No-votes?,2
32188,ACTIONMOVIE,One might have a stunt double,2
32189,ACUTEACCENT,Sign of stress?,2
32190,ADOZENROSES,"What you can find in the grid after completing this puzzle, looking up, down, left, right and diagonally, word search-style",2
32191,AFTERASKORT,Seeking the right women's tennis attire?,2
32192,ALLTHATJAZZ,Semiautobiographical Bob Fosse film,2
32193,AMAZONRIVER,South American flower,2
32194,ANEYEFORANI,"Punny hint to answering 20-Across, 11-Down and 29-Down",2
32195,APOLLOSOYUZ,1970s joint U.S./Soviet space project,2
32196,AREACODEMAP,Verizon reference,2
32197,ARSENIOHALL,Coming to America co-star,1
32198,ASTONMARTIN,Ride for 007,2
32199,ATSQUAREONE,See 1-Across,2
32200,AVERAGEJOKE,"Your basic ""So this guy walks into a bar ...""?",2
32201,AVERAGEMARK,C,2
32202,AVOCADOPEAR,"Fruit with a pit, to a Brit",2
32203,AZERBAIJANI,Russian's neighbor,2
32204,BALLOTBOXES,Sights at polling places,2
32205,BATHSTOPPER,Old-fashioned tub feature,2
32206,BEAMENGINES,Steam-driven devices that pump water from mines,2
32207,BEAUTYSLEEP,Extra shuteye,2
32208,BEGFORMERCY,Seek compassionate treatment,2
32209,BELLICOSITY,Aggressiveness,2
32210,BETTEMIDLER,The Divine Miss M,2
32211,BLASTINGCAP,It sets things off,2
32212,BLINDFOLDED,Like players in pin-the-tail-on-the-donkey,2
32213,BLOGOSPHERE,Community of Web journals,2
32214,BOGDANOVICH,"Peter who directed ""The Last Picture Show""",2
32215,BOWLINGBALL,It may end up in the gutter,2
32216,BRAINWASHED,Psychologically manipulated,2
32217,BRASSMONKEY,Rum/vodka cocktail,2
32218,BRIERBEWARE,Warning sign outside of Br'er Rabbit's home?,2
32219,BUMPERCROPS,Good farming results,2
32220,BUSTARHYMES,Pass the Courvoisier rapper,2
32221,BUYABLEBELT,Waistband sold in stores?,2
32222,CAESARSALAD,Dish with coddled egg,2
32223,CANITRYSOME,Question while eying someone else's plate,2
32224,CASHSCHARGE,Singer Johnny's gallop?,2
32225,CATANDMOUSE,Something to play,2
32226,CATSCANNERS,Hospital imaging devices,2
32227,CHAMBERLAIN,Churchill predecessor,2
32228,CHARTTOPPER,#1 on the Hot 100,2
32229,CHEESECLOTH,Open-textured cotton fabric,2
32230,CITYSLICKER,Rube's opposite,2
32231,CLAIMTOFAME,"Climbing Mt. Everest, for Sir Edmund Hillary",2
32232,CLASSACTION,Certain lawsuit,2
32233,COCOAFLAVOR,*Feature of some kids' cereals,2
32234,COLINPOWELL,Army officer who met 39-Across in 25-Down,2
32235,COMESTOPASS,Transpires,2
32236,COSMOKRAMER,Seinfeld character,2
32237,CRANKCALLER,"911 pest, e.g.",2
32238,CRUISEALONG,Proceed effortlessly,2
32239,CURTAINCALL,Bow-taking occasion,5
32240,DAILYPLANET,Publication that is the key to this puzzle's theme,2
32241,DANIELCRAIG,*2006–,1
32242,DATEANDTIME,"Invitation info ... or two alternate endings for the starts of the answers to 18-Across, 10-Down and 24-Down",2
32243,DECKOFFICER,Bridge authority,2
32244,DINNERDATES,"Restaurant parties, often",2
32245,DINNERTABLE,Furniture within easy walking distance of the kitchen,2
32246,DIRTYDISHES,Sink items,2
32247,DISMAYQUEEN,Her Royal Daunter?,2
32248,DOESWONDERS,Makes something better in a big way,2
32249,DONALDTRUMP,"He said ""Everything in life is luck""",2
32250,DOUBLEAGENT,Spy who lives dangerously,2
32251,DOWNSHIFTED,"Went from second to first, say",2
32252,DRAINBOARDS,Sloping surfaces next to sinks,2
32253,DRYVERMOUTH,Martini ingredient / Delta site [merger],3
32254,DUMPSSTOCKS,*Participates in a bear market,2
32255,EDGARBERGEN,"Dedicatee of ""The Muppet Movie""",2
32256,EDWARDGOREY,Author/illustrator who used the pseudonym Ogdred Weary,2
32257,ELECTIONDAY,Early November occasion in the U.S.,2
32258,ELECTRICIAN,One who may do a wire transfer,2
32259,ELMOSTGROWN,1959 Chuck Berry song for tree fanciers?,2
32260,EMPTYHANDED,Bearing nothing,3
32261,ENDROADWORK,Good sign on a highway,2
32262,ENDUPINLAST,"With 73-Across, be beaten by the rest of the field",2
32263,ENERGYDRINK,"Jolt, e.g.",2
32264,EPCOTCENTER,C,2
32265,EQUIDISTANT,"Like any points on a circle, from the center",2
32266,EREISAWELBA,End of a Napoleonic palindrome,2
32267,ESPRESSOBAR,Its employees get a lot of perks,3
32268,EXOTICPORTS,World travelers and wine connoisseurs?,2
32269,EXTRACREDIT,It might turn a B into an A,2
32270,EYECLAUDIUS,Historical 1976 miniseries,2
32271,FELLTOEARTH,"David Bowie: ""The Man Who ___"" (1976)",3
32272,FILETOFSOLE,Boneless entree,2
32273,FIREMARSHAL,Person with a burning resentment?,2
32274,FIRYOURLOVE,1965 Yardbirds song for tree fanciers?,2
32275,FOODPYRAMID,Diagram of nutritional needs,2
32276,FOOLINGOKAY,Doing credible work as a magician?,2
32277,FOURWAYSTOP,"Feature of some intersections ... or a five-word hint to 17-, 23-, 40- and 50-Across",2
32278,FREEKITTENS,Good sign on a lawn,2
32279,FRIEDTURKEY,Burned-out goofball?,2
32280,GALAXYQUEST,1999 comedy featuring aliens called Thermians,2
32281,GALLEYSLAVE,Ben-Hur extra,1
32282,GASSTATIONS,Shell locations,2
32283,GAYFRIENDLY,"Inclusive, as some resorts",2
32284,GEORGEBURNS,See 17-Across,2
32285,GETABADNAME,Lose credibility,2
32286,GIANTWIZARD,Merlin on an Imax screen?,2
32287,GIVEMEARING,Call sometime,2
32288,GODISFIGURE,"Do your thing, Jack the Ripper?",1
32289,GOLDRECORDS,Fort Knox officials and pop singers?,2
32290,GOODOLDDAYS,"Yesteryear, nostalgically",2
32291,GRANDPOOBAH,Self-important sort,3
32292,GREENGOBLIN,"Pumpkin bomb-throwing enemy of 115-Across, with ""the""",2
32293,GROSSINCOME,Salary for selling insects as food?,2
32294,GROUCHOMARX,"Speaker of the quip revealed by the ends of the answers to 17-, 25-, 35- and 48-Across",2
32295,GUNKCONTROL,"Use of steel wool, e.g.?",2
32296,HAIRRAISERS,Terrifying tales,2
32297,HAIRTRIGGER,"Easily set off, as a temper",2
32298,HEAVYSLIGHT,Match for a bad guy?,2
32299,HIDDENCOSTS,"Surprises for buyers ... or what 18-, 28- and 43-Across contain",2
32300,HOMETHEATER,It often includes surround sound,2
32301,HUMMINGBIRD,"One of the ""dumbest dumb animals,"" according to 60-Across",2
32302,HUSBANDTOBE,*Fiance,2
32303,HYMENOPTERA,Order of ants,2
32304,IGOTYOUBABE,"1965 hit by the performers suggested phonetically by the ends of 18-, 24-, 37- and 56-Across",2
32305,ILLBEAROUND,1972 hit for the Spinners,2
32306,ILTROVATORE,"It's featured in ""A Night at the Opera""",2
32307,IMINTROUBLE,Uh-oh,1
32308,IMLISTENING,Go ahead with your proposal,1
32309,IMOUTOFHERE,Later!,1
32310,IMPOSITIONS,"Annoying obligations / ""No need to check"" [split]",3
32311,INFIELDRULE,"*Umpire's invocation after a pop-up, perhaps",2
32312,INTHECORNER,This puzzle's answer to 35-Across (spelled out four times),2
32313,ISLEOFWHITE,Iceland?,2
32314,JIMIHENDRIX,Follower of Sha Na Na at Woodstock,2
32315,JIMMORRISON,Singer who nicknamed himself Mr. Mojo Risin',2
32316,JOLLYSTNICK,December 25 answer to 69-Across?,2
32317,JUNIORMINTS,Chocolate-coated candy,2
32318,JUSTMARRIED,Good sign on a car trunk,2
32319,KRISKRINGLE,December 25 answer to 69-Across?,2
32320,LAKEONTARIO,One end of the Welland Canal,2
32321,LAKEONTARIO,Setting of Main Duck Island,3
32322,LANECHANGES,They require signals,3
32323,LARRYHAGMAN,Actress Mary Martin's actor son,2
32324,LEFTHANGING,In limbo,3
32325,LIBERTYPOLE,Symbol of dissent against British rule,2
32326,LIFTAFINGER,Do anything to help,2
32327,LIFTINGTOOL,See 55-Down,2
32328,LIVINGTWILL,Fabric that really breathes?,2
32329,LONDONBROIL,Writer Jack's favorite entree?,2
32330,LOVEINAMIST,Flower typically given to Neeson?,2
32331,LUCYVANPELT,"Fictional manager of a ""psychiatric help"" booth",3
32332,LUXURYLINER,Cunard fleet member,2
32333,MAJORSMINOR,Underage child of a military officer?,2
32334,MAKESAUTURN,Reverses course,4
32335,MARINCOUNTY,Home to San Quentin State Prison,2
32336,MARISATOMEI,My Cousin Vinny Oscar winner,1
32337,MARKETSHARE,Measure of a company's dominance,2
32338,MARSHAMASON,The Goodbye Girl actress,1
32339,MARYPOPPINS,Caretaker for the Banks household,2
32340,MASSTHERAPY,Faith healing service?,2
32341,MEDICINEBRO,Clinician in the 'hood?,2
32342,MEDICINEHAT,City on the Trans-Canada Highway,2
32343,MISERYINDEX,Measure of national economic health,3
32344,MISSBYAMILE,Be way off,4
32345,MISSINGLYNX,Lost bobcat?,2
32346,MISTERMAGOO,*Myopic cartoon fellow,2
32347,MOLTENMETAL,Material used in casting,2
32348,MONSTERMASH,*Popular tune around Halloween,2
32349,MOTHERNIGHT,Nick Nolte movie based on a Kurt Vonnegut novel,3
32350,MOVIECAMERA,Item on a set,2
32351,MUMSTHEWORD,Shhhh!,1
32352,NASTYHABITS,They really ought to be kicked,2
32353,NECKANDNECK,How Goldin and her rivals finish in photography competitions?,2
32354,NETEARNINGS,Fishing trawler's haul?,2
32355,NEWSPAPERAD,Pitch between columns,2
32356,NIXEDDRINKS,Got sober?,2
32357,NOBODYSFEEL,Vibes not being picked up by anyone?,2
32358,NOTEPASSERS,Clandestine classroom communicators,2
32359,OFTHEEISING,Musical that inspired Redding?,2
32360,ONEMANBANDS,Versatile performers,2
32361,ONEMORETIME,*Again,2
32362,OVERABARREL,At someone's mercy,5
32363,PANTYGIRDLE,Unmentionable,2
32364,PARTYSNACKS,Chips and such,2
32365,PASTMASTERS,People of much experience,2
32366,PAVINGGRACE,Elegance in road construction?,2
32367,PAWNBROKERS,Sources of ready cash,2
32368,PEACOCKBLUE,Shade close to azure,2
32369,PERFECTGAME,*Pitcher's dream,2
32370,PETEROTOOLE,Eight-time Best Actor nominee,2
32371,PICTURESHOW,Cinema offering,2
32372,PLANETARIUM,Meteor shower,2
32373,PLAYINGCARD,See 55-Down,2
32374,PLAYSTATION,Popular Sony product,2
32375,POORMANNERS,Burping and slurping in public,2
32376,PRAYFORRAIN,What drought victims might do,2
32377,PRESSAGENTS,Publicists,2
32378,PRIZEINSIDE,Good sign on a candy box,2
32379,PROFITEERED,"Made a killing, say",2
32380,PUTONSTAIRS,Add new connections between floors?,2
32381,QUALITYTIME,Precious moments,2
32382,QUALITYTIME,What most couples try to have together,2
32383,QUEENMOTHER,Beloved figure in England,3
32384,QUEENREGENT,Title assumed by Margaret Tudor in 1513,2
32385,RADICALSIGN,Math symbol for extraction of a root,2
32386,RADIOSOURCE,"Pulsar, e.g.",2
32387,RAINORSHINE,*Whatever happens,2
32388,RAMPUPSALES,Push for more business orders,2
32389,RAZORBLADES,Cutting-edge technology?,2
32390,READMISSION,Literacy campaign?,2
32391,REDEVELOPED,Like land in urban renewal,2
32392,REDSKELETON,Boiled lobster's feature?,2
32393,REGENTSPARK,London Zoo locale,2
32394,REITERATING,Hammering away at,2
32395,RESERVATION,Confirmation or uncertainty,2
32396,RESTORATION,Talk in one's sleep?,2
32397,RICEPUDDING,Writer Anne's favorite dessert?,2
32398,ROADWARRIOR,Frequent business traveler,2
32399,ROCOCOSTYLE,18th-century Parisian design,2
32400,ROUGEETNOIR,Solitaire card game,2
32401,SAVESTHEDAY,Is a hero,2
32402,SEANCONNERY,"*1962-67, 1971",4
32403,SECONDGUESS,Question after the fact,2
32404,SHELLCASING,Bit of ballistic evidence,2
32405,SHINEALIGHT,"Expose, with ""on""",2
32406,SIAMESETWIN,"Eng, for one",2
32407,SIGHTUNSEEN,Blindly,2
32408,SKINNYBITCH,Saucily titled best-selling diet book,2
32409,SKIPSSTONES,"*Plays at a pond, in a way",2
32410,SKYETERRIER,Scottish dog breed,3
32411,SLOWINGDOWN,*Decelerating,2
32412,SOFTPRETZEL,Stadium snack,2
32413,SOUTHPHILLY,"Where to order a cheesesteak ""wit"" or ""witout""",2
32414,SPADECASINO,Card game played to 61,2
32415,SPANISHMAIN,Caribbean area where pirates plundered,2
32416,SPANKINGGNU,Wildebeest who doesn't spare the rod?,2
32417,SPLASHGUARD,Big flap on the road?,2
32418,SPORTSCOVER,Stadium's dome?,2
32419,SPRINGSFALL,"What can produce a ""boing!""?",2
32420,SQUAREKNOTS,*Basic Scout ties,2
32421,STALACTITES,They hang from the roof,2
32422,STARCHENEMY,Dieter?,2
32423,STEAMEDCRAB,Grouch who's plenty mad?,2
32424,STEPFATHERS,Ones joining the family,2
32425,STOCKMARKET,[See circles],2
32426,STOPYELLING,Pipe down!,2
32427,SUPERSIZEME,Hit 2004 Morgan Spurlock documentary,2
32428,SURFACEAREA,Full coverage?,2
32429,SUZANNEVEGA,"1990 Grammy winner for her album ""Days of Open Hand""",2
32430,TACOTOPPING,The start of 17-Across or 11- or 33-Down,2
32431,TALENTSCOUT,Discoverer of stars?,2
32432,TALESOFWHOA,Stories about halting horses?,2
32433,TALKISCHEAP,Words to a blowhard,3
32434,TEACHERSPET,Target of a school bully,2
32435,TENNISSHOES,Some court attire,3
32436,THEDEADZONE,"1979 novel, 1983 film and 2002-07 TV series",2
32437,THEEVILDEAD,Horror film enjoyed by Turner?,2
32438,THELIONKING,Circle of Life musical,1
32439,THERMOMETER,Turkey insert,2
32440,THETHIRDMAN,1949 Orson Welles film,2
32441,THROWITHOME,Plea from the plate,2
32442,TIGERSHRIMP,Seafood cocktail ingredient,2
32443,TOBACCOCHEW,Copenhagen wad,2
32444,TOMANDJERRY,"Duo first seen in ""Puss Gets the Boot,"" 1940",2
32445,TONEOFVOICE,Speaking manner,3
32446,TOOTHENAMEL,Canine coat,2
32447,TORPEDOBOAT,What a destroyer might destroy,2
32448,TOSSEDSALAD,Many a first course,2
32449,TOUCHSCREEN,Common A.T.M. feature,2
32450,TOUJOURSGAI,"Song sung by Mehitabel in Broadway's ""Shinbone Alley""",2
