,answer,clue,couple_occurencies
48884,BACKTOBACK,"Consecutive, mirrorwise",1
48885,BARBERSHOP,Golfer Miller's dance is held in shaver's place?,1
48886,BELOWPITCH,Flat,1
48887,BEONTHEJOB,Mind the store,1
48888,BETTYWHITE,Golden Girl whose home was 1 Across,1
48889,BHIVESTATE,Utah?,1
48890,BIGHEARTED,Munificent,1
48891,BLACKSTONE,Famed writer on English law,1
48892,BLOODHOUND,Dog,1
48893,BOARDGAMES,Family entertainment,1
48894,BOSTONPOPS,John Williams ensemble,1
48895,BOTTOMLAND,Low-lying fields along a watercourse,1
48896,BOULDERDAM,Former name of a Colorado River site,1
48897,BOWIEKNIFE,Sharp weapon,1
48898,BRAINDRAIN,Loss caused by emigration for profit,1
48899,BREAKFASTS,Post-Communion get-togethers,1
48900,BROKERSTIP,1933 Kentucky Derby winner,1
48901,BROWNSUGAR,Tea sweetener,1
48902,BUGLEBEADS,Garment adornments,1
48903,BULLMARKET,Up day on Wall Street,1
48904,BUSHLEAGUE,The President and his supporters?,1
48905,CALLSFORTH,Elicits,1
48906,CANISMINOR,Sky underdog?,1
48907,CANTINFLAS,Filmdom's Passepartout,1
48908,CANZONETTA,"Short, madrigal-like lyric",1
48909,CAPITULATE,Yield,3
48910,CAPRICIOUS,Whimsical,1
48911,CARIBBEANC,Jamaica site?,1
48912,CASSIOPEIA,Constellation named for an Ethiopian queen,1
48913,CELLOPHANE,Transparent wrap,1
48914,CENTURIONS,Roman company commanders,1
48915,CHEKOVLIST,Anton's variable set of reminders?,1
48916,CHICKADEES,Black-capped birds,1
48917,CHICKENOUT,Get cold feet after accepting a dare,1
48918,CHICKENOUT,What fraidy-cats do,1
48919,CHINCHILLA,Facial fur?,1
48920,CLARKGABLE,"Oscar winner in ""It Happened One Night""",1
48921,CLEMENTINE,Large-footed daughter of 18 Across,1
48922,COATOFARMS,Display on an escutcheon,1
48923,COFTHEWILD,"Jack London classic, with ""The""",1
48924,COMMISSION,Body dealing with 52 Across,1
48925,CONDUCTORS,Railroad employees,1
48926,CONSIDERED,Took under advisement,1
48927,CONSTRAINS,Shackles are put on chain gangs?,1
48928,CONTRITION,Remorse,1
48929,COOLHEADED,Sedate,1
48930,COPPERHEAD,Sympathizer with the C.S.A.,1
48931,CORIOLANUS,Shakespearean historical play,1
48932,CORROBOREE,"Boisterous party, Down Under",1
48933,COUNTSHEEP,Advice to an insomniac,2
48934,CRADLESONG,Lullaby,3
48935,CRATERLAKE,Cascade Range attraction,1
48936,CREWDRIVER,Cocktail becomes a coxswain,1
48937,DANDELIONS,Chicorylike weeds,1
48938,DANKESCHON,Expression of gratitude in Gotha,1
48939,DEEPFREEZE,Cold storage,4
48940,DEEPROOTED,Firmly embedded,1
48941,DEFINITIVE,Absolute,1
48942,DELIBERATE,Think carefully,1
48943,DELTAWINGS,Certain jet structures,1
48944,DENVERSOLD,Western capital auctioned!,1
48945,DETERMINED,Intent on,1
48946,DINNERDATE,Evening appointment,1
48947,DISCNSLATE,Melancholy,1
48948,DISENCHANT,Free from illusion,1
48949,DISTORTERS,Those who bend the facts,1
48950,DOCTOREDUP,Adulterated,1
48951,DONNYBROOK,He's belligerent,1
48952,DOORKEEPER,Portal guardian,1
48953,DOUBLEPARK,BAREFOOT IN THE PARK PARK,1
48954,DOUBLEREED,Oboe,1
48955,DOUBLETALK,Ambiguous language,1
48956,DOWNANDOUT,In very poor condition,1
48957,DOXOLOGIES,Hymns praising God,1
48958,DRAINHURON,Great Lake being emptied!,1
48959,DRAWABLANK,Fail in an attempt,1
48960,DRINKWATER,Abraham Lincoln dramatist,1
48961,DULLPERSON,Bore,1
48962,EAGLESCOUT,Holder of 21 merit badges,1
48963,EARTHQUAKE,Seismologist's concern,1
48964,EASYDOESIT,Caution!,1
48965,EASYSTREET,Early Chaplin comedy,1
48966,EASYSTREET,LIFE OF RILEY: 1917,1
48967,ELBASSABLE,Italian marten?,1
48968,ELECTRICAL,Thrilling,1
48969,ENGINEERED,Guided construction,1
48970,ENGLISHMEN,"Pater, Pitt and Pope",1
48971,EPSOMDOWNS,Derby locale,1
48972,EVERGLADES,Fla. wildlife refuge,1
48973,FIELDGOALS,Gridiron three-pointers,1
48974,FIELDLARKS,Tuneful birds,1
48975,FIELDSTONE,Actress Sally's home construction?,1
48976,FIGUREDOUT,Put two and two together,1
48977,FINALPHASE,Last stage,1
48978,FINGERFOOD,"Canapes, e.g.",2
48979,FIRESTORMS,Dangerous conflagrations,1
48980,FLEACIRCUS,A little show?,1
48981,FLEURDELIS,Iris in 17 Across,1
48982,FLUORESCES,Glows with radiant energy,1
48983,FLYCATCHER,Insectivorous bird,1
48984,FOOTLOCKER,G.I.'s trunk,1
48985,FOOTPRINTS,Man's marks on the moon,1
48986,FORTYNINER,Cavern-dwelling miner of song,1
48987,FOURSQUARE,Honest,1
48988,FOURTOFOUR,Three fifty-six,1
48989,FREEATLAST,Spiritual celebrating liberty,1
48990,GALANTIERE,French-to-English translator of 19 and 51 Across,1
48991,GARYCOOPER,"Oscar winner in ""Sergeant York""",1
48992,GATLINGGUN,Multibarrel weapon,1
48993,GEORGESAND,Beaches author?,1
48994,GRANDHOTEL,Where the Joneses were married?,1
48995,GREENSBORO,N.C. city,1
48996,GREENTHUMB,Good gardener's appendage?,1
48997,GRETAGARBO,"Actress in ""Camille""",1
48998,HAIRRAISER,Horror film,1
48999,HANDMEDOWN,Garment for Cinderella,1
49000,HARDEARNED,Like a laborer's money,1
49001,HENRYFONDA,"An Oscar winner in ""On Golden Pond""",1
49002,HIFISTEREO,Family entertainment,1
49003,HOCUSPOCUS,Chicanery,1
49004,HOLDSFORTH,Speaks in public,1
49005,HOLDTHEBAG,Be left with the entire blame,1
49006,HOLIDAYINN,Where the Joneses go for Christmas?,1
49007,HOMEMOVIES,Family entertainment,1
49008,HORNEDOWLS,Corniculate nocturnal hooters,1
49009,HOROLOGIUM,Constellation called the Clock,1
49010,HORSEPOWER,"Strength or talent, informally",1
49011,HOTBLOODED,Excitable,3
49012,HOTSPRINGS,Ark. spa,1
49013,HUCINATION,"Drug effect, sometimes",1
49014,IMPALEMENT,Top to bottom division of 17 Across,1
49015,IMPRESARIO,Concert bigwig,1
49016,INBADTASTE,Tacky,1
49017,INDICATORS,Weather vanes,1
49018,INTERSTATE,___ Highway System,1
49019,INTERVIEWS,TV offering,1
49020,IQQUESTION,Item on a Binet-Simon test?,1
49021,IRAACCOUNT,He got a tax break,1
49022,IRONICALLY,With sarcasm,1
49023,ITSTUESDAY,THIS MUST BE BELGIUM,1
49024,ITWEREDONE,"'TWERE WELL, 'TWERE DONE QUICKLY",1
49025,JACKLEMMON,"Oscar winner in ""Mister Roberts""",2
49026,JAYWALKING,First Chief Justice afoot?,1
49027,JULYFOURTH,Big day in U.S.A.,1
49028,KIDNEYDESK,Irregularly shaped piece of furniture,1
49029,KITTYFOYLE,Ginger Rogers film: 1940,1
49030,KOOKABURRA,Aussie bird,1
49031,LACEDDECAL,Daintily edged transfer print?,1
49032,LANDSCAPES,Collection of Turners comes down on Ann and May?,1
49033,LATENTBUDS,Dormant future shoots,1
49034,LEFTWINGER,Radical,2
49035,LEPRECHAUN,"Og of ""Finian's Rainbow,"" e.g.",2
49036,LITTLEBEAR,Ursa Minor,1
49037,LIVENNEVIL,Animate Mr. Shute?,1
49038,LONGWINDED,Talking at tedious length,1
49039,LOWANDGRIN,Wagner's advice to Elsie the cow?,1
49040,LUNCHHOURS,Breaks for the office crowd,1
49041,MAILPILOTS,Saint-Exupery's pioneer friends,1
49042,MAJORETTES,March leaders,1
49043,MARTHARAYE,"Actress in ""Pufnstuf""",1
49044,MARTINKING,Subject of this puzzle,1
49045,MASTERMIND,Very clever planner,1
49046,MATTERHORN,Peak in the Pennines,1
49047,MAUIHAWAII,Vacation spot,1
49048,MELTINGPOT,Crucible,1
49049,MIAMIBEACH,Vacation spot,1
49050,MIDDLEROAD,Standing between extremes,1
49051,MIDSTREAMS,Wrong places to change horses,1
49052,MILESDAVIS,Famed trumpeter,1
49053,MILKSNAKES,Reptiles,1
49054,MINDREADER,Telepathist,1
49055,MIZZENMAST,Ship's stern sail support,1
49056,NARROWNESS,Limited-width condition,1
49057,NORTHFIELD,Town of a Jesse James defeat (locale of 1 Across),1
49058,OPENSALANE,And the crack in the tea cup ___ . . . : Auden,1
49059,OUTFIELDER,Joe DiMaggio was one,1
49060,OUTOFWHACK,Busted,1
49061,OVERHEATED,*Fervid: reversal = like leftovers,1
49062,OVERPRAISE,Flatter,1
49063,OVERWEIGHT,Obese,1
49064,PANDEMONIC,Riotous,1
49065,PAULNEWMAN,Husband of Joanne Woodward,1
49066,PEACEPRIZE,Award for 18 Across: 1964,1
49067,PEASOUPERS,Foggy days in London town,1
49068,PECULATION,Conjecture becomes embezzlement,1
49069,PETITPOINT,An embroidery stitch,1
49070,PHILOSOPHY,Start of a quotation,1
49071,PILOTLIGHT,Range's burning jet,1
49072,PLAZASUITE,Where Mr. Jones got engaged?,1
49073,POLITEBURO,Courteous Soviet committee?,1
49074,PONDEREDON,Thought deeply about,1
49075,PRETENSION,Claim or title to something,1
49076,PREVENTIVE,"Vitamin C for colds, e.g.",1
49077,PROANDCONS,Lendl visits Sing Sing?,1
49078,PROBRITISH,Anglophilic,1
49079,PROCREATED,Brought forth,1
49080,PROTESTANT,"Lutheran, e.g.",1
49081,PUGETSOUND,Sight from Olympia,1
49082,PUZZLEOVER,Think about a dilemma,1
49083,QUIETONTHE,___ Western Front,1
49084,QUINTUPLET,"A Dionne, e.g.",1
49085,RECORRECTS,Amends again,1
49086,RECREATION,DIVERSION: 1914,1
49087,REDBLOODED,Vigorous; lusty,1
49088,REDHERRING,Mystery-novel item,1
49089,REDHERRING,Subterfuge,1
49090,REDHOTTAPE,Watergate evidence?,1
49091,REDINGOTES,Certain coats,1
49092,REDSKELTON,Clem Kadiddlehopper's creator,1
49093,REDSNAPPER,"Bolshoi's ""Sleeping Beauty"" looks fishy?",1
49094,REGENERATE,Produce anew,1
49095,RENECASSIN,A drafter of 18 Across,1
49096,REPROBATES,Unprincipled ones,1
49097,RESILIENCE,Elasticity,1
49098,RIGHTFIELD,Position Mel Ott played,1
49099,RIGHTGUARD,College linesman,1
49100,ROSEBUDOIL,Attar for 12 Down?,1
49101,RUDDERPOST,Shaft at a ship's stern,1
49102,SALLYFORTH,She's a go-getter,1
49103,SANDSTONES,Light brown shades,1
49104,SANTAMARIA,Tree also called calaba,1
49105,SAULBELLOW,Roar of the Bull author?,1
49106,SCHIPPERKE,Dog,1
49107,SCHOOLYEAR,Pedagogic period,1
49108,SCREECHOWL,Night bird,1
49109,SECRETLOVE,"Sweet song, by Webster and Fain: 1953",1
49110,SEMINARIAN,Embryo cleric,1
49111,SHANKSMARE,One's own legs,2
49112,SHARPSHTER,Marksman,1
49113,SHENANDOAH,Famous scenic valley,1
49114,SHIFTGEARS,ERSAG,1
49115,SHILLELAGH,Type of club,1
49116,SHORELEAVE,*Naval absence: clear port,1
49117,SHORELEAVE,Dinah's vacation?,1
49118,SHORTSHEET,Engage in a dorm prank,1
49119,SHORTSTORY,O. Henry product,1
49120,SHOWWINDOW,Display site,1
49121,SIAMESECAT,Short-haired house pet,1
49122,SIDEBYSIDE,"Happy tune, by Harry Woods: 1927",1
49123,SIGNEHASSO,"Actress in ""The House on 92nd Street""",1
49124,SLEEKKEELS,Skipper Conner's demands?,1
49125,SMALLHOURS,Short time after midnight,1
49126,SNACKTIMES,Kaffeeklatsches,1
49127,SOAPOPERAS,TV offering,1
49128,SOFTBOILED,Like some eggs,1
49129,SOLEALBERT,Entree for actor Finney?,1
49130,SOUPTONUTS,All inclusive,1
49131,SPARETIRES,Signs of middle age?,1
49132,SPLITHAIRS,HA I RS,1
49133,STANKENTON,Memorable bandleader,1
49134,STARSTRUCK,Awed by leading man's pickup?,1
49135,STARTERSET,Dishes for four persons,1
49136,STEAKDIANE,Entree for newscaster Sawyer?,1
49137,STONECROPS,Mosslike herbs,1
49138,STORMFIELD,N.Y.C. TV weatherman,1
49139,STREETCARS,British trams,2
49140,STREETWISE,Like some urchins,1
49141,SUNBATHERS,Beach baskers,1
49142,TAKEITAWAY,AS YOU LIKE,1
49143,TAKENABACK,"Very surprised, through the looking glass",1
49144,TEAKETTLES,Pots for boiling water,1
49145,TELEVISION,Family entertainment,1
49146,TENNISPROS,Wilander and Agassi,1
49147,THEBALCONY,Where the Joneses had cocktails?,1
49148,THEDENTIST,HE KEEPS A FILLING STATION: 1914,1
49149,THESELLOUT,Pidgeon-Hodiak film,1
49150,THEWSTREET,___ Journal (financial daily),1
49151,THREEBEARS,Fairy-tale trio,1
49152,THREEPENNY,Of little worth,1
49153,THRESHOLDS,Entrances,1
49154,THRIFTLESS,Wasteful,1
49155,THUMBTACKS,Bulletin-board adjuncts,1
49156,TICKERAPES,Stock-market simians?,1
49157,TIDALFLOOD,Bore,1
49158,TOADSTOOLS,Contemptible person's implements nurture fungi?,1
49159,TOETHELINE,Measure up,1
49160,TOPBANANAS,Star comedians,1
49161,TOWNHOUSER,Wagnerian yuppie?,1
49162,TURNTURTLE,Capsize,1
49163,TURTLEBACK,Oval stud on furniture,1
49164,TURTLEDOVE,Sweetheart,1
49165,TURTLENECK,A certain sweater,1
49166,TURTLENECK,Kind of sweater,1
49167,TWOIFBYSEA,"Phrase from ""Paul Revere's Ride""",1
49168,TYPEOFNOSE,Pug?,1
49169,UNDERSTAND,Comprehend,1
49170,UNHITCHING,Wagoner's activity at the end of the day,1
49171,UNORTHODOX,Not customary or conventional,1
49172,UPANDDOING,Actively engaged; busy,1
49173,UPANDDOING,"Busy, going skyward",1
49174,UPPERCRUST,The 400,1
49175,UPSIDEDOWN,"A particular cake, strangely enough",1
49176,UPTHECREEK,Behind the eight ball,1
49177,USMISSILES,Terriers?,1
49178,VAGABONDIA,The life of a hobo,1
49179,VICTORHUGO,Author of featured quotation,1
49180,WALLSTREET,N.Y.S.E. locale,1
49181,WATERFALLS,Cascades,2
49182,WATERPROOF,Impervious to H2O,1
49183,WATERTABLE,Roadside gutter,1
49184,WHITEHORSE,Yukon capital,1
49185,WILLYLOMAN,Lee J. Cobb role,1
49186,WILLYNILLY,Perforce,1
49187,WORKAHOLIC,He sleeps with his briefcase,1
49188,ABASEMENTS,Humiliations,1
49189,ABSTINENCE,"If you pass the bar, what will it mean?",1
49190,ABYSSINIAN,Brown feline from Africa,1
49191,AFICIONADO,Fan,4
49192,AFTERSHOCK,WHERE'S THE WAVE?,1
49193,AGATHATROY,Superintendent Roderick Alleyn's spouse,1
49194,ALEXANDRIA,Va. metropolis,1
49195,ALLHALLOWS,Old term for November 1,1
49196,ALLOURLOVE,Words from doting kin to bride and groom,1
49197,AMENCORNER,Church section,3
49198,AMOEBIASES,Infections caused by protozoans,1
49199,ANDERSDAHL,Pistil packin' papa?,1
49200,ANDYROONEY,Sunday evening critic on TV,1
49201,ANNESSENNA,Medicament for a Stuart,1
49202,ANTIQUECAR,Memorable humorous poet,1
49203,ARESMILING,When Irish Eyes ___,1
49204,ARROWSMITH,Sinclair Lewis doctor,1
49205,ARTHURASHE,Name a prominent living court figure,1
49206,ASSESSMENT,Rating,3
49207,ASTRONOMER,His business is looking up,1
49208,ATMOSPHERE,Gaseous envelope surrounding Earth,1
49209,ATTRACTION,"Fatal ___, Douglas-Close movie",1
49210,BAGSOFRAGS,Garment worker's largess,1
49211,BARLEYCORN,Burns celebrated this John,1
49212,BEAMINSTER,Dorset town,1
49213,BECKYSHARP,Thackeray character's instrument?,1
49214,BEERBARREL,___ Polka,1
49215,BEFOREHAND,WHERE'S THE SECOND?,1
49216,BELLBOTTOM,Style of trousers,1
49217,BERLINWALL,This came tumbling down in 1989,1
49218,BESTSELLER,"Author's ""jackpot""",1
49219,BESTWISHES,Words to the bride,1
49220,BETTYWHITE,Colorful Golden Girl,1
49221,BILLMOYERS,Perceptive PBS pundit,1
49222,BIZETSBEES,Gatherers of honey for Georges?,1
49223,BLACKBIRDS,Some have red wings,1
49224,BLACKBOARD,Classroom feature,1
49225,BLACKMARIA,Police vehicle,1
49226,BLACKSHEEP,"Prodigal son, e.g.",1
49227,BLACKSTONE,Legal authority: 1723-80,1
49228,BLANDLORDS,Gentle renters?,1
49229,BLUECOLLAR,Of certain wage-earning workers,1
49230,BLUESTREAK,Endless chatter,1
49231,BOARDROOMS,Executives' conference areas,1
49232,BOARDWALKS,Promenade platforms near beaches,1
49233,BOATPEOPLE,Certain refugees,1
49234,BOBNEWHART,"The ___ Show, best TV comedy series: 1961",1
49235,BOLDFORBES,BLOBS OF RED!: 1976,1
49236,BONYSETTER,Emaciated hunting dog?,1
49237,BOOTLEGGER,Illicit-spirits dealer,1
49238,BOOTLICKER,Sycophant,1
49239,BOTTICELLI,Florentine master,1
49240,BRANDYWINE,Howe won here: 9/11/77,1
49241,BRIDGEBIDS,What are contracts?,1
49242,BRIDGETOWN,Barbados's capital,1
49243,BROTHERRAT,Movie about V.M.I.: 1938,1
49244,BUCCANEERS,National League nine,1
49245,BULLFIDDLE,"Double bass, informally",1
49246,BUONAPARTE,Prominent Corsican family name,1
49247,BUSHLEAGUE,Inferior; amateurish,1
49248,BUSHRANGER,Woodsman,1
49249,BUTTONDOWN,Extremely conventional,1
49250,BYANDLARGE,In the main,1
49251,CAMOUFLAGE,Dissimulation,1
49252,CARBURETOR,Auto part,1
49253,CARNELIANS,Red varieties of quartz,1
49254,CASTASPELL,Put a hex on,1
49255,CATBURGLAR,Stealthy break-in artist,1
49256,CHARLESTON,Dance of the 1920's,1
49257,CHEESECAKE,Food for a pinup girls' dinner?,1
49258,CHESSBOARD,Game surface for Kasparov,1
49259,CHICKENPOX,Childhood problem,1
49260,CHOPINSPAN,A flier or fryer for Frederic?,1
49261,CHOUSINGHA,"Antelope, or Chinese vocalist?",1
49262,CHTEUBRIND,Restaurant order for two,1
49263,CINCINNATI,Riverfront Stadium team,1
49264,CLASSIFIED,Top secret designation,1
49265,CLERESTORY,High-window section of a structure,1
49266,CLIPJOINTS,Tonsorial parlors?,1
49267,CLODHOPPER,Clumsy shoe,1
49268,COMEDIENNE,Lucille Ball was one,2
49269,CONTRABAND,Nicaraguan music makers?,2
49270,CORNUCOPIA,Overflowing fullness,1
49271,COWCATCHER,Locomotive pilot,1
49272,CRABAPPLES,Food for a curmudgeons' gathering?,1
49273,CREPITATES,Crackles,1
49274,CROSSBEAMS,Wall-to-wall floor supports,1
49275,CROSSBONES,Skull and ___ (dire warning),1
49276,CUTITSHORT,Brusque person's command,1
49277,DEADLOCKED,At an impasse,1
49278,DEARBRUTUS,"Barrie title from ""Julius Caesar""",1
49279,DEBASEMENT,Playroom locale?,1
49280,DEMOISELLE,"Young lady, in Lyon",1
49281,DEMONIACAL,Raging; frantic,1
49282,DEMORALIZE,Throw into mental disarray,1
49283,DENOFLIONS,Where Daniel was cast,1
49284,DENTIFRICE,Preparation fighting cavities,1
49285,DEPOSITION,Player's place?,1
49286,DESIDERATA,Missing essentials,1
49287,DETONATION,Explosion,1
49288,DETRACTING,Belittler's activity,1
49289,DEVELOPING,Darkroom activity,1
49290,DIGITATION,Fingerlike process,1
49291,DISNEYLAND,Attraction at Anaheim,1
49292,DOGTRAINER,Obedience-school worker,1
49293,DONRICKLES,Master of insult humor,1
49294,DOUBLEPLAY,Tinker-Evers-Chance routine,1
49295,DOVERROVER,British vagabond,1
49296,DREADLOCKS,Snaky hairdo,1
49297,DUCKBOARDS,Gym-shower items,1
49298,DUCKBOARDS,Shower-room items,1
49299,EARTHQUAKE,"Event in N Calif.: Oct. 17, 1989",1
49300,EARTRUMPET,Hearing aid,2
49301,EASYTOLOVE,"Song from ""Born to Dance""",1
49302,EDIBLEBEAN,S.A. capital,1
49303,ELEVENOONE,11:01,1
49304,ELIWALLACH,Actor in 56 Across,1
49305,EMMYAWARDS,Pundit's 20 honors,1
49306,ENDEARMENT,See 10 Down,1
49307,EPICARDIUM,Part of a sac surrounding the heart,1
49308,ERNIEBANKS,"When the money arrives, ___",1
49309,ESPURRANTO,Feline language?,1
49310,EXCITEMENT,What some speed demons crave,1
49311,EXIOUATING,___ CIRCUMSTANCES,1
49312,EYECLASHES,Stare-downs,1
49313,EYEWITNESS,"Bystander, often",1
49314,FACETOFACE,In confrontation,1
49315,FARGOLARGO,N.D. musical movement?,1
49316,FATHERHOOD,Bill Cosby best seller,1
49317,FATTEDCALF,Prodigal's reward?: Luke 15:23,1
49318,FINITENESS,Quality of having limits,1
49319,FIRSTCRATE,Original box,1
49320,FLYBYNIGHT,Brief; unreliable,1
49321,FLYINGFISH,The constellation Volans,1
49322,FLYSWATTER,Nemesis of dipterous insects,1
49323,FOOTLOCKER,G.I.'s small trunk,1
49324,FROSTBITIO,HAVING VERY COLD FEET,1
49325,FULLLENGTH,Kind of mirror,2
49326,FUNNYBONES,These often get tickled,1
49327,GARDENCITY,Adelphi U.'s locale,1
49328,GEISHAGIRL,"Cio-Cio-San, e.g.",1
49329,GENTLENESS,Refinement; serenity,1
49330,GEORGEBUSH,C.I.A. director: 1976-77,1
49331,GEORGEWILL,"When others won't, ___",1
49332,GETAMOVEON,Impetuous person's advice,1
49333,GETAMOVEON,Memo to a dilatory chess player,1
49334,GHOSTSTORY,Scary tale,1
49335,GIVEALEGUP,Assist,1
49336,GIVEITARIP,Memo to a hasty seamstress,1
49337,GOALTENDER,"His motto is: ""The puck stops here""",1
49338,GOBSOFCOBS,Corn farmer's largess,1
49339,GOLFCOURSE,Where to see eagles,1
49340,GOOSEBERRY,Prickly shrub or its fruit,1
49341,GOOSESTEPS,Follows orders blindly,1
49342,GOTOBATFOR,"Assist, in a way",1
49343,GRACESLICK,Rock singer's flourish?,1
49344,GRANDSTAND,Kind of play by a hot-dog,1
49345,GRANDSTAND,Play to the crowd,1
49346,GRENADINES,West Indies island chain,1
49347,HAILSTONES,Storm pellets,1
49348,HAIRRAISER,Horror story,1
49349,HAMMERHEAD,Shark with a useful noggin?,1
49350,HANGSPAPER,Commits forgery: Slang,1
49351,HEAVYMETAL,"Aggressive, amplified rock music",1
49352,HEBELLOWED,"Fire's going out!, ___",1
49353,HEBREATHED,"I'm alive, ___",1
49354,HEIDEGGERS,Dr. ___ Experiment: Hawthorne,1
49355,HEISNTBALD,More of the quip,1
49356,HELENHAYES,Grand old lady of the theater,1
49357,HELIGOLAND,North Sea isle under British control: 1945-52,1
49358,HENRYAARON,Brave who really could hammer,1
49359,HEONLYHASA,Still more of the quip,1
49360,HIGHFLIERS,Lofty Wright Brothers?,1
49361,HIMALAYANS,Certain black-nosed rabbits,1
49362,HITMUSICAL,Locks,1
49363,HITSTHEHAY,Gets some shuteye,1
49364,HOCKEYRINK,Where to see hat tricks,1
49365,HODGEPODGE,Olio,2
49366,HOITYTOITY,Giddy or haughty,1
49367,HORSESENSE,Intuitive good judgment,1
49368,HORSESHOES,A favorite game of George Bush,1
49369,HORSESNECK,Ginger ale–whisky drink,1
49370,HORSETRADE,Bargain shrewdly,1
49371,HUNTINGTON,"___ Beach, Calif.",1
49372,HURRICANES,"Carol, Hugo and others",1
49373,IAPOLOGIZE,Song for market tip that bombed?,1
49374,ICONOCLAST,Nonconformist,1
49375,IDENTIFIES,Picks out from a police lineup,1
49376,IGOTRHYTHM,Gershwin brothers' song: 1930,1
49377,ILLLOOKING,Sinister or ugly,1
49378,ILOVEPARIS,Cole Porter hit song,1
49379,ILOVEPARIS,"Song from ""Can-Can""",1
49380,IMADREAMER,Bullish investor's song?,1
49381,INADVERIOT,ACCIDENTAL,1
49382,INFATUATED,Gaga,1
49383,INIOSIFIED,STEPPED UP,1
49384,INTERMEZZO,Music for the break,1
49385,IRENEADLER,"{/The/} woman, to Sherlock Holmes",1
49386,ISAACSTERN,Musician's bird?,1
49387,JAGUARUNDI,Grayish wildcat,1
49388,JIANGZEMIN,Man who replaced 59 Across,1
49389,JOHNMCADAM,Highwayman?,1
49390,JOKERSWILD,Card-game phrase,1
49391,JPARTICLES,Certain mesons,1
49392,KANSASCITY,Royals Stadium team,1
49393,KELLYGREEN,Slightly yellowish color,1
49394,KIDDGLOVES,What Michael uses to handle people?,1
49395,KINDLINESS,Benevolence,1
49396,KISSMEKATE,"Porter­-Spewack title from ""The Taming of the Shrew""",1
49397,KNEWYORICK,The skull reminded Hamlet that he ___,1
49398,KNIGHTMARE,Lancelot's hair-raiser?,1
49399,LANDSCAPER,Certain gardener,1
49400,LANDSLIDES,Massive election triumphs,1
49401,LARRYPARKS,"When the car lot has room, ___",1
49402,LAUGHTRACK,Sitcom add-on,1
49403,LEFTHANDED,Sinistral,1
49404,LEGITIMATE,Sanctioned; valid,1
49405,LIBERALITY,Bounty,1
49406,LIBERATORS,Deliverers,1
49407,LIEUIOANTS,RIGHT-HAND MEN,1
49408,LIFEGUARDS,Pool attendants,1
49409,LIFESAVERS,Beach guards,1
49410,LIPPERSHEY,Inventor of an early telescope,1
49411,LISZTSLIST,A few things for Franz to do?,1
49412,LIVEBEARER,Viviparous aquarium fish,1
49413,LIVELIHOOD,Means of support,1
49414,LOANSHARKS,Their job causes lots of interest,1
49415,LOCKANDKEY,Under ___ (securely shut in),1
49416,LONGFELLOW,Excelsior author,1
49417,LONGFELLOW,Relater of Revere's ride,1
49418,LONGLEGGED,Like a tall diva,1
49419,LOSANGELES,Chavez Ravine team,1
49420,LYONSSHARE,Biggest part for Sue?,1
49421,MADCHATTER,Crazy talk,1
49422,MADISONAVE,N.Y.C. advertising center,1
49423,MAGNACARTA,Runnymede document: 1215,1
49424,MAHARANEES,Hindu princesses,1
49425,MAINIOANCE,UPKEEP,1
49426,MARKANTONY,Rival of Octavian,1
49427,MARTINIQUE,French Caribbean isle,1
49428,MEDIUMRARE,Steak order,1
49429,MERGANSERS,Feathered fish-eaters,1
49430,MONKEYSUIT,"Tuxedo, in slanguage",1
49431,MOROSENESS,Sad state,1
49432,MOTHERHOOD,Status honored in May,1
49433,MOTHERLAND,Native country,1
49434,MOVIESTARS,"Shearer and Woolley, once",1
49435,MOZARTSART,A watercolor by Wolfgang?,1
49436,MULBERRYST,Part of N.Y.C.'s Little Italy,1
49437,NAMBYPAMBY,Weak-willed,1
49438,NESSELRODE,Fruity pudding sauce,1
49439,NESSELRODE,Russian count's treat,1
49440,NINCOMPOOP,Simpleton,1
49441,NOISYBOISE,Raucous Western capital?,1
49442,NUTTYHATCH,"Foolish, tree-climbing bird?",1
49443,OGLEAHOMER,Stare at certain seascape,1
49444,OHDANNYBOY,Start of a popular Irish ballad,1
49445,ONTHEBEACH,Nevil Shute novel,1
49446,OPURRETTAS,Feline musicals?,1
49447,ORIGINATES,Emanates,1
49448,OTTOGRAHAM,Renowned ex-quarterback,1
49449,OUTFIELDER,"Mays or Ott, once",1
49450,OUTOFPLACE,Inappropriate,1
49451,OUTOFPLACE,WHERE DO WE GET LACE?,1
49452,OUTOFSIGHT,Invisible,1
49453,OUTRAGEOUS,Disgraceful,1
49454,OVERPASSES,Highway features,1
49455,PACERRECAP,Scoring rundown on an Indiana five,1
49456,PALESTRINA,Famed composer of church music,1
49457,PANTHERESS,Female leopard or puma,1
49458,PAPERCHASE,Would-be lawyer's effort,1
49459,PAPERTIGER,"One outwardly powerful, inwardly weak",1
49460,PARADIDDLE,Syncopated drumbeats,1
49461,PARTRIDGES,Pheasants' kin,1
49462,PASSTHEBAR,Become an attorney,1
49463,PEACECORPS,Pundit's calling: 1961-63,1
49464,PENTAGONAL,Having five sides,1
49465,PENTECOSTL,Of a religious festival,1
49466,PERSONAGES,Illustrious people,1
49467,PERTHMIRTH,Australian glee?,1
49468,PITTSBURGH,Three Rivers Stadium team,1
49469,PLAYGROUND,Outdoor place for fun and games,1
