,answer,clue,couple_occurencies
20076,THEUNITEDSTATES,"Its keel was laid Feb. 8, 1950.",2
20077,THEVAGABONDKING,Operetta by Rudolph Friml.,2
20078,THEVOLGABOATMAN,Singer of a river song: 3 wds.,2
20079,THUMBNAILSKETCH,Vignette.,2
20080,TINYTIMCRATCHIT,His dad worked for 17 Across.,2
20081,TOTALITARIANISM,The end of freedom.,2
20082,TRADITIONALISTS,Those opposed to modernism.,2
20083,UNDERCOMMANDERS,Officers.,2
20084,UNDERTHESEAWIND,Mrs. Carson's other best seller.,2
20085,UNINTROSPECTIVE,Not self-examining.,2
20086,UNPATRIOTICALLY,Showing no affection for one's country.,2
20087,WILDCATSTRIKERS,Labor hotheads.,2
20088,WILLIAMFAULKNER,"First citizen of Oxford, Miss.",2
20089,WILLIAMSGILBERT,He won a lawsuit against 39 Across.,2
20090,WISHYOUWEREHERE,Broadway musical comedy.,2
20091,YALTACONFERENCE,Historic event of February 1945.,2
20092,ACADEMICFREEDOM,Burning issue in the U. S. A.,2
20093,ADDEDATTRACTION,Usually a program standout.,2
20094,AIREDALETERRIER,Doggie in the window?,2
20095,AIRRAIDSHELTERS,Security areas.,2
20096,AMANCALLEDPETER,Nonfiction best seller.,2
20097,AMERICANINPARIS,"Leslie Caron's cinematic debut (with ""An"").",2
20098,AMERIGOVESPUCCI,His namesake is world famed.,2
20099,ANDREIVISHINSKY,An aide to Molotov.,2
20100,ANDREIVISHINSKY,Enigma of the U. N.,2
20101,ANONYMOUSLETTER,Clue in many a mystery.,2
20102,ANTISOCIALISTIC,Adjective for Churchill's Government.,2
20103,ANYPORTINASTORM,Motto for mariners and others.,2
20104,ARBORICULTURIST,Relative of a dendrologist.,2
20105,ARTUROTOSCANINI,The Maestro.,2
20106,ATSUNSETANDVINE,Locale of Hollywood crossroads.,2
20107,ATTENTIONPLEASE,Teacher's opening remark to the class.,2
20108,AUSTRALIANCRAWL,Good exercise for Florence Chadwick.,2
20109,BALLSANDSTRIKES,What the plate umpire calls.,2
20110,BARNUMANDBAILEY,Famous partners.,2
20111,BATTINGAVERAGES,Baseball statistics.,2
20112,BEYONDTHISPLACE,A. J. Cronin's latest.,2
20113,BOOTHTARKINGTON,"The ""Gentleman from Indiana.”",2
20114,BRIDGESATTOKORI,"Bestseller about the Air Force (with ""The"").",2
20115,BROOKLYNDODGERS,Pilotless crew.,2
20116,BURNTHEMORTGAGE,Celebrate after paying off the house.,2
20117,BUTTERANDEGGMAN,Wealthy gadabout.,2
20118,CALCULATEDRISKS,Hazards undergone with forethought.,2
20119,CANTSEEEYETOEYE,Five words indicating total disagreement.,2
20120,CARDINALVIRTUES,Antithesis of 25 Across.,2
20121,CARLSBADCAVERNS,Natural wonder of New Mexico.,2
20122,CASTLESINTHEAIR,Pipe dreams.,2
20123,CASTORANDPOLLUX,The Heavenly Twins.,2
20124,CATCHERINTHERYE,"Recent novel by J. D. Salinger, with ""The.""",2
20125,CAULIFLOWEREARS,Pugilist's insignia.,2
20126,CAULIFLOWEREARS,Result of too much fisticuffery.,2
20127,CENTENNIALSTATE,Where Garden of the Gods is.,2
20128,CHARLESDEGAULLE,Controversial public figure in France.,2
20129,CHESTERFIELDIAN,Having elegant manners.,2
20130,COEXTENSIVENESS,State of spreading over same space or time with another.,2
20131,CONFIDENCEGAMES,Swindlers' stratagems.,2
20132,CONGRATULATIONS,Word often heard at weddings.,2
20133,CONTEMPTOFCOURT,It's punishable by fine and imprisonment.,2
20134,DAGHAMMARSKJOLD,New V. I. P. at First Avenue and 42nd Street.,2
20135,DAGHAMMARSKJOLD,The man from Sweden.,2
20136,DAMONANDPYTHIAS,Classic example of 11 Down.,2
20137,DAPHNEDUMAURIER,"She wrote ""Kiss Me Again, Stranger.""",2
20138,DAVIDEISENHOWER,Father of five successful sons.,2
20139,DIPLOMATICPOUCH,Receptacle for top secret papers.,2
20140,DISCOUNTENANCES,Shows disapproval of.,2
20141,DISPLACEDPERSON,Seeker of a country.,2
20142,DOUBLEORNOTHING,Popular television program.,2
20143,DRALFREDCKINSEY,"He's been publicized, eulogized and criticized.",2
20144,DRESSREHEARSALS,They're sometimes benefit performances.,2
20145,EHRENBREITSTEIN,Famed fortress on Rhine opposite Coblenz.,2
20146,ELECTIONDAYINUS,Now is the time for all good men . . .,1
20147,ERNESTHEMINGWAY,Prize winner of May 4.,2
20148,EXECUTIVEORDERS,Presidential prerogatives.,2
20149,EXTRACURRICULAR,"Football or dramatics, for instance.",2
20150,FEDERATEDEUROPE,The aim of Henri Spaak and others.,2
20151,FEODORCHALIAPIN,"Metropolitan basso, 1921–29.",2
20152,FIFTEENCENTFARE,Innovation for New Yorkers.,2
20153,FIVESTARGENERAL,A rarity in the U. S. Army.,2
20154,FIVESTARGENERAL,"George C. Marshall, since Dec. 16, 1944.",2
20155,FLIGHTTOTHEMOON,Prospectus for rocket travel.,2
20156,FORTYNINTHSTATE,Subject of pending legislation.,2
20157,FRANCISSCOTTKEY,Hit song writer of 139 years ago.,2
20158,FREEDOMOFSPEECH,"Part of Article 1, Bill of Rights.",2
20159,GENERALASSEMBLY,It convenes today.,2
20160,GEORGIABULLDOGS,Team from Athens.,2
20161,GEORGIMMALENKOV,Bulky dictator.,2
20162,GODBLESSAMERICA,One of Berlin's song hits.,2
20163,GODSAVETHEQUEEN,Popular British expression.,2
20164,GOLDENAVALANCHE,Nickname of Marquette's squad.,2
20165,GOVERNMENTPAPER,"Bonds, notes, exchequer bills, etc.",2
20166,GRACIEANDGEORGE,A pair of TV and radio stars.,2
20167,GRANDSTANDPLAYS,Ways of impressing the audience.,2
20168,GREATERANTILLES,"Cuba, Jamaica, Hispaniola and Puerto Rico.",2
20169,GROVERCLEVELAND,"Governor of New York, 1882–85.",2
20170,HARKHARKTHELARK,One of Schubert's most popular songs.,2
20171,HAROLDRIEGELMAN,Name on a voting machine.,2
20172,HAWAIIANISLANDS,A star on the flag?,2
20173,HEADLINEHUNTERS,Publicity hounds.,2
20174,HENRYCABOTLODGE,Warren Austin's successor.,2
20175,HERBERTBROWNELL,He has ruled on tidelands oil.,2
20176,HERBERTBROWNELL,Member of the new Cabinet.,2
20177,HOTELTALLEYRAND,Book by P. H. Bonner.,2
20178,HOUSESINBETWEEN,"Novel by Howard Spring (with ""The"").",2
20179,HUCKLEBERRYFINN,He had adventures on a raft.,2
20180,INATTENTIVENESS,Symptom of spring fever.,2
20181,INDEPENDENCEDAY,"Annual celebration, U.S. and Denmark.",2
20182,INDICATESONEACE,"What 5 diamonds means after a bid of 4 no trump, in Blackwood convention.",2
20183,INFANTPRODIGIES,Potential quiz kids.,2
20184,INHUMANITYTOMAN,"This ""makes countless thousands mourn"": Burns.",2
20185,INTERNATIONALLY,How Olympic teams are made up.,2
20186,JACKOFALLTRADES,Possible appellation for the average homeowner.,2
20187,JACKOFALLTRADES,Utility man.,2
20188,JOHNNYAPPLESEED,Famous planter of the Ohio valley.,2
20189,JOSEPHRMCCARTHY,His middle name is Raymond.,2
20190,LABORDAYWEEKEND,It marks the exodus of summer.,2
20191,LASTDAYOFSUMMER,Autumnal equinox eve.,2
20192,LASTEDALONGTIME,"What ""Life With Father"" did.",2
20193,LEAGUEOFNATIONS,Former attempt at 20 Across.,2
20194,LEONARDODAVINCI,Great pioneer in science (1452–1519).,2
20195,LIFEEVERLASTING,Sermon topic.,2
20196,LIFETIMESERVICE,Fountain pen guarantee.,2
20197,LITTLEBUTTERCUP,"Vender of ""excellent peppermint drops.""",2
20198,LOMBARDYPOPLARS,"Tall, ornamental trees.",2
20199,LONGISLANDSOUND,110-mile arm of the Atlantic.,2
20200,LOOKFORTHEWOMAN,Classic solution to many a mystery.,2
20201,LUNTANDFONTANNE,A pair of Broadway headliners.,2
20202,MANMOUNTAINDEAN,Onetime star of wrestling.,2
20203,MEXICANHATDANCE,"South of the border it's ""Jarabe Tapatio.""",2
20204,MIDDLEOFTHEROAD,Way of some politicians.,2
20205,MILWAUKEEBRAVES,They play in County Stadium.,2
20206,MISCONSTRUCTION,Wrong interpretation.,2
20207,MISSIONTOMOSCOW,"Ambassador Davies' book, 1941.",2
20208,MOONLIGHTSONATA,Beethoven favorite.,2
20209,NATIONALPASTIME,Baseball.,6
20210,NUTCRACKERSUITE,Tchaikovsky ballet.,2
20211,OKLAHOMASOONERS,Gov. Murray's favorite team.,2
20212,OLDMANANDTHESEA,"Fish story (with ""The”).",2
20213,OLIVERGOLDSMITH,Creator of Charles Primrose.,2
20214,ONCEINABLUEMOON,Almost never.,2
20215,OPERATICSOPRANO,Albanese or Amara.,2
20216,ORANGEFREESTATE,Its capital is Bloemfontein.,6
20217,PARLIAMENTARIAN,Wielder of a gavel.,2
20218,PARLIAMENTOFMAN,An ideal for the U.N. to attain.,2
20219,PARTNERSINCRIME,A couple of bad actors.,2
20220,PEREGRINEPICKLE,Tobias Smollett's hero.,2
20221,POLAROIDGLASSES,3-D gadgets.,2
20222,PORTMANTEAUWORD,"Smog or ""brunch,"" for instance.",1
20223,POSTOFFICEORDER,Payment draft.,2
20224,PRESIDENTMONROE,The capital of Liberia was named for him.,2
20225,PRESIDENTPROTEM,Job for Styles Bridges.,2
20226,PRINCETONTIGERS,Palmer Stadium players.,2
20227,PROGNOSTICATION,"A weather forecast, for instance.",2
20228,QUEENOFDIAMONDS,One of 52.,2
20229,REALESTATETRADE,The business of Sinclair Lewis' Babbitt.,2
20230,REASONABLEDOUBT,Subject for the jury's decision.,2
20231,RECIPROCALTRADE,Act recently extended by Congress.,2
20232,RECKLESSDRIVING,Bane of the highways.,2
20233,RECONSTRUCTIONS,"The buildings in Williamsburg, for instance.",2
20234,REGINALDDEKOVEN,"Composer of ""Oh Promise Me.""",2
20235,RIDETOTHEHOUNDS,"Join the ""view halloo"" zealots.",2
20236,RINGLINGSCIRCUS,Subject of a prize-winning movie.,2
20237,ROBERTBANDERSON,Secretary of the Navy.,2
20238,ROBERTESHERWOOD,Dramatist who will write special TV programs.,2
20239,ROBERTFWAGNERJR,Name on a voting machine.,2
20240,ROBERTPATTERSON,"Secretary of War, 1945–47.",2
20241,ROBINSONPEEPERS,Wally Cox's role on TV.,2
20242,ROSALINDRUSSELL,"Eileen's sister in ""Wonderful Town.""",2
20243,RUSSIANROULETTE,Game with suicidal tendencies.,2
20244,SANDWICHISLANDS,Hawaii.,2
20245,SCIENCEFICTIONS,"Unknown Worlds, ""Amazing Stories,"" etc.",1
20246,SEEINGTHESIGHTS,Occupation for a visitor to New York.,2
20247,SELFIMPROVEMENT,A goal for everyone.,2
20248,SENTENTIOUSNESS,Pompous formality.,2
20249,SERGEIPROKOFIEV,"Late composer of ""Peter and the Wolf.""",2
20250,SEVENDEADLYSINS,Impediments to spiritual progress.,2
20251,SHAKEDOWNCRUISE,Orientation trip for a ship's crew: 2 wds.,2
20252,SICKMANOFEUROPE,"Turkish Empire of 19th century, according to Nicholas I.",2
20253,SOMERSETMAUGHAM,Creator of Philip Carey.,2
20254,STEAMBOATGOTHIC,Best seller set in Louisiana.,2
20255,STPAULSEPISTLES,Part of the New Testament.,2
20256,STRAWBERRYBLOND,Carrottop,2
20257,SUPERSTITIONIST,Unhappy man on Friday the 13th.,2
20258,TAKEITORLEAVEIT,A slangy ultimatum.,2
20259,TAKESINTHESCENE,Observes keenly and fully.,2
20260,TALLINTHESADDLE,How Hopalong rides.,2
20261,TATTERDEMALIONS,Scarecrows.,3
20262,TENCOMMANDMENTS,Great ancient documents.,2
20263,TENCOMMANDMENTS,They were made not to be broken.,2
20264,TENNESSEEVALLEY,Southern industrial area.,2
20265,THEATLANTICPACT,Historic agreement of 1949.,2
20266,THEBILLOFRIGHTS,Great modern document.,2
20267,THECHICAGOBEARS,Midwestern pro eleven.,2
20268,THEFOURTHESTATE,Champion of 25 Across.,2
20269,THEGEORGIAPEACH,Ty Cobb.,2
20270,THEGREENBAYTREE,Bromfield's novel about the Shanes.,2
20271,THEMAGICLANTERN,Recent best seller about the movie industry.,2
20272,THEMARXBROTHERS,Zany trio not now active.,2
20273,THEPEARLFISHERS,"Opera by Bizet, 1863.",2
20274,THERITZBROTHERS,Zany trio now active.,2
20275,THEROSETTASTONE,"Basalt slab, erected 195 B. C., found 1799 A. D.",2
20276,THESUFFRAGETTES,Followers of Susan B. Anthony.,2
20277,THOMASJEFFERSON,Our first Secretary of State.,2
20278,THREEDIMENSIONS,What moviemakers are scurrying to achieve.,2
20279,TIGEROFTHESNOWS,Tenzing's appellation.,2
20280,TOPOFTHEMORNING,Early Irish greeting.,2
20281,TOULOUSELAUTREC,Jose Ferrer role.,2
20282,TRAMPTRAMPTRAMP,Popular Civil War song.,2
20283,TRANSPORTWORKER,Member of Mike Quill's union.,2
20284,TREASONABLENESS,"Subject of Article III, Section 3, of the U. S. Constitution.",2
20285,TWELVEPOUNDLOOK,"Barrie play (with ""The"").",2
20286,TWOWEEKSWITHPAY,Summertime memory.,2
20287,UNCONTROVERSIAL,Not subject to dispute.,2
20288,VEGETABLEGARDEN,Vision inspired by a seed catalogue.,2
20289,WATCHONTHERHINE,Play by Lillian Hellman.,2
20290,WEEWILLIEWINKIE,Percival William Williams.,2
20291,ACHRISTMASCAROL,Memorable story of 1843.,2
20292,ADOGINTHEMANGER,Symbol of selfishness.,2
20293,ALBRECHTSBERGER,Beethoven was his pupil.,2
20294,ALCIDEDEGASPERI,Lately deceased statesman.,2
20295,ANTHONYTROLLOPE,Barsetshire chronicler.,2
20296,ARTHURMACARTHUR,Former Governor of P. I.,2
20297,ARTUROTOSCANINI,Beloved leader.,2
20298,ARTUROTOSCANINI,Noted resident of Riverdale-on-Hudson.,2
20299,AVERELLHARRIMAN,One of the Governors-elect.,2
20300,AWHITECHRISTMAS,Subject of a seasonal song.,2
20301,BARBEROFSEVILLE,Rascally opera hero.,2
20302,BASEBALLPLAYERS,Pitchers.,2
20303,BENITOMUSSOLINI,One of Hitler's puppets.,2
20304,BETTERANDBETTER,Part of Dr. Coue's panacea.,2
20305,BLUEGRASSREGION,Part of Kentucky.,2
20306,BLUERIBBONPANEL,Prospective jurors.,2
20307,CANTERBURYTALES,Famous unfinished literary work.,2
20308,CAPTIVEAUDIENCE,Radio listeners by necessity.,2
20309,CARLSBADCAVERNS,Tourist attraction in New Mexico.,2
20310,CELESTIALSPHERE,Part of a planetarium.,2
20311,CENTRALAMERICAN,Balboa resident.,2
20312,CHAPTERANDVERSE,Authority for a statement.,2
20313,CHARLESLAUGHTON,"He staged the ""Court Martial.""",2
20314,CHRISTMASISLAND,Largest atoll in the Pacific.,4
20315,CHRISTOPHERWREN,Talented contemporary of Pepys.,2
20316,CLAREBOOTHELUCE,One of our Ambassadors.,2
20317,COLORTELEVISION,The latest in entertainment.,2
20318,CONESTOGAWAGONS,Predecessors of the Superchief.,2
20319,CONGRATULATIONS,Wedding reception word.,2
20320,CONSTITUTIONALS,Healthful strolls.,2
20321,CONTEBIANCAMANO,Italian liner.,2
20322,CONTROVERSIALLY,In a polemical manner.,2
20323,COOLASACUCUMBER,Not excited.,2
20324,CROSSWORDPUZZLE,Current preoccupation.,2
20325,CROSSWORDPUZZLE,The object of our attention.,2
20326,CURTAINSPEECHES,Utterances by thespians.,2
20327,DAGHAMMARSKJOLD,Swedish V. I. P.,2
20328,DEEPSEAEXPLORER,One of Auguste Piccard's occupations.,2
20329,DICKWHITTINGTON,Thrice Lord Mayor of London.,2
20330,DIPLOMATICCORPS,Colorful group in any capital.,2
20331,DISPLACEDPERSON,Casualty of war.,2
20332,DOASTHEROMANSDO,Part of an adage advising conformity.,2
20333,EDWARDGROBINSON,Little Caesar.,1
20334,ELECTIONRETURNS,Political statistics.,2
20335,ENGLISHLANGUAGE,Great means of communication.,2
20336,ERNESTHEMINGWAY,Adventurer in the land of ibises.,2
20337,ERNESTHEMINGWAY,"Creator of Lady Brett, Pilar, etc.",2
20338,EUROPEANDEFENSE,Community recently in the news.,2
20339,EVERETTMDIRKSEN,Senator from Illinois.,2
20340,FINEITALIANHAND,Adroit Machiavellian quality.,2
20341,FIRSTCLASSSCOUT,Second grade above a tenderfoot.,2
20342,FIVESTARADMIRAL,Radford or Halsey.,2
20343,FLIRTATIOUSNESS,Coquette's specialty.,2
20344,FLORODORASEXTET,Musical treat of fifty years ago.,2
20345,FOROLDTIMESSAKE,Lest we forget.,2
20346,FOUNTAINOFYOUTH,Legendary place on the island of Bimini.,2
20347,FREELANCEWRITER,Relative of a pot-boiler expert.,2
20348,GENERALVANFLEET,Recipient of Philippine decoration.,2
20349,GREENBAYPACKERS,Pro football team.,2
20350,GROVERCLEVELAND,V. I. P. of 70 years ago.,2
20351,HEPBURNANDWAYNE,Winners of drama awards.,2
20352,HOLIDAYGREETING,Message on a card.,2
20353,HOMERICLAUGHTER,Gargantuan guffaws.,2
20354,HOTCIDERWASSAIL,Popular English Yule drink.,2
20355,HUMANITARIANISM,Ideal of man's welfare.,2
20356,IMPRESSIONISTIC,Describing Debussy's works.,2
20357,INDEPENDENCEDAY,"Date Jefferson and John Adams died, in 1826.",2
20358,INQUISITIVENESS,A nose for news.,2
20359,INTERNALREVENUE,Humphrey's concern.,2
20360,INTIMATETHEATER,Playhouse with small seating capacity.,2
20361,IVANTHETERRIBLE,Unloved leader.,2
20362,JACKOFALLTRADES,Almost every home owner.,2
20363,JOHNNYAPPLESEED,Early American planter.,2
20364,JOHNNYONTHESPOT,Ready.,2
20365,JOHNPETERZENGER,Colonial fighter for freedom of the press.,2
20366,JOINTRESOLUTION,Congressional prerogative.,2
20367,KINDERGARTENERS,The lollipop set.,2
20368,KNICKKNACKATORY,Collection of gewgaws.,2
20369,KNIGHTOFTHEROAD,Vagabond.,2
20370,LAMEDUCKSESSION,Situation eliminated by 20th Amendment.,2
20371,LANDSCAPEARTIST,Painter.,2
20372,LAURENCEOLIVIER,Dramatic star who has taken up singing.,2
20373,LEGENDARYHEROES,"Mike Fink, Tony Beaver, Paul Bunyan.",2
20374,LEONARDODAVINCI,Master of arts.,2
20375,LINCOLNNEBRASKA,Midwestern capital.,2
20376,LONGARMOFTHELAW,The criminal's nemesis.,2
20377,LONGISLANDSOUND,Historic American waterway.,2
20378,LOVEMELOVEMYDOG,A wise saying.,2
20379,MACHINEOPERATOR,Factory worker.,2
20380,MADAMEBUTTERFLY,She loved Lieut. Pinkerton.,2
20381,MAMIEEISENHOWER,Wife of a popular golfer.,2
20382,MARIAGEDEFIGARO,"Le ___, Mozart opera.",1
20383,MARILYNDIMAGGIO,Popular newlywed.,2
20384,MATTEROFOPINION,Debatable question.,2
20385,MILITARYATTACHE,V. I. P. in any embassy.,2
20386,MONTGOMERYCLIFT,Cinema's Private Prewitt.,2
20387,MOUNTAINCLIMBER,"Sir John Hunt, for instance.",2
20388,NATIONALLEAGUER,Warren Giles is his president.,2
20389,NATIONALSHRINES,"Lincoln Memorial, Mount Vernon, etc.",2
20390,NORTHERNIRELAND,Where the Giant's Causeway is.,2
20391,OLDKENTUCKYHOME,Theme of a classic American song.,2
20392,OLDMANANDTHESEA,"Recent best seller (with ""The"").",2
20393,OLIVERGOLDSMITH,Creator of Dr. Primrose.,2
20394,ONCEINALIFETIME,Hit play of 1930.,2
20395,ONETOUCHOFVENUS,Mary Martin starred in it.,2
20396,ONTHEWATERFRONT,Schulberg-Kazan picture.,2
20397,ORVILLEPRESCOTT,Well-read gentleman.,2
20398,OURVIRGINISLAND,Recent bestseller by Robb White.,2
20399,PARENTSTEACHERS,Important partners in the community.,2
20400,PAULREVERESRIDE,Early American event.,2
20401,PHYLLISMCGINLEY,Popular writer of light verse.,2
20402,PICTUREPOSTCARD,Resort mail.,2
20403,PLATINUMBLONDES,Rivals of Lorelei Lee.,2
20404,POLITICALLEADER,Leonard Hall or Stephen Mitchell.,2
20405,PREAPPOINTMENTS,Advance arrangements.,2
20406,PSEUDOCLERGYMEN,Spurious members of an honored profession.,2
20407,PYRAMIDSOFEGYPT,Antiquities in the news.,2
20408,REALESTATEAGENT,"Seller, as of the Yankee Stadium.",2
20409,REDWHITEANDBLUE,Popular color combination.,2
20410,RELIABLESOURCES,Frequently quoted authorities.,2
20411,REPUBLICANPARTY,It was founded in 1854.,2
20412,ROANOKEVIRGINIA,City between Blue Ridge and Allegheny Mts.,2
20413,ROARINGTWENTIES,Era of the Charleston.,2
20414,ROBERTFWAGNERJR,New man in Gracie Mansion.,2
20415,ROBINGOODFELLOW,Puck.,3
20416,ROCKETTOTHEMOON,Odets play.,2
20417,SALVATOREMAGLIE,World Series pitcher.,2
20418,SANDWICHISLANDS,Captain Cook's discovery.,2
20419,SANDWICHISLANDS,Captian Cook's find.,2
20420,SAUSAGESTUFFING,Substitute for 21 Across.,2
20421,SECRETARYWILSON,Member of the Cabinet.,2
20422,SETTLEMENTHOUSE,Source of Jane Addams' fame.,2
20423,SHOOTINGGALLERY,Attraction on a midway.,2
20424,SHOOTINGTHEMOON,Removing goods by night to avoid seizure by the landlord: Brit.,2
20425,SIGNOFTHEZODIAC,Gemini.,2
20426,SILVERTEASPOONS,Household treasures.,2
20427,SINGLETRACKMIND,A narrow way of thinking.,2
20428,SIRFRANCISDRAKE,"Commander of the ""Golden Hind.""",2
20429,SIRTHOMASMALORY,15th century romancer.,2
20430,SLAPSTICKCOMEDY,Horseplay on the stage.,2
20431,SLIDEKELLYSLIDE,Old-time baseball exhortation.,2
20432,SONGANDDANCEMAN,George M. Cohan.,2
20433,SPESSARDHOLLAND,Sen. Smathers' colleague.,2
20434,SPIRITOFSTLOUIS,Smithsonian exhibit.,2
20435,STALAGSEVENTEEN,The vehicle of an Oscar winner.,2
20436,STARSANDSTRIPES,Subject of a Sousa march.,2
20437,STATEOFTHEUNION,Subject of presidential address.,2
20438,STATESOCIALISTS,"They are not ""rugged individualists.""",2
20439,STATUEOFLIBERTY,Symbol on new 8-cent stamp.,2
20440,STEVEDORESKNOTS,Waterfront ties.,2
20441,STLAWRENCERIVER,Important North American waterway.,2
20442,STRAIGHTFORWARD,Open.,2
20443,STUARTSYMINGTON,Member of Senate subcommittee in the news.,2
20444,SUMMERVACATIONS,Hegiras from the heat.,2
20445,SUPERCOMMERCIAL,What TV sponsors strive for.,2
20446,TAKEITORLEAVEIT,An ultimatum.,2
20447,TAKEITORLEAVEIT,Bargainer's dictum.,2
20448,THEBEGGARSOPERA,Famous burlesque recently filmed.,2
20449,THEELEVENTHHOUR,Just before it is too late.,2
20450,THEENCHANTEDCUP,Book by Dorothy J. Roberts.,2
20451,THEFALLOFATITAN,A best-selling novel.,2
20452,THEFOUNTAINHEAD,Ayn Rand's chef-d'oeuvre.,2
20453,THELANDOFCOTTON,South of 17 Across.,2
20454,THELIVINGDESERT,A recent popular film.,2
20455,THEMARCHOFDIMES,January event since 1938.,2
20456,THEPLUMEDKNIGHT,Sobriquet of James G. Blaine.,2
20457,THEUNIVERSALMAN,Epithet for 17 Across.,2
20458,THOMASJEFFERSON,The man on the two-dollar bill.,2
20459,TIGHTROPEWALKER,Circus attraction.,2
20460,TITUSANDRONICUS,"Gory drama, once credited to Shakespeare.",2
20461,TOKENRESISTANCE,Simulated defense.,2
20462,TOMDICKANDHARRY,"Hennings, Nixon, Byrd.",2
20463,TOMTHEPIPERSSON,Juvenile delinquent of rhyme.,2
20464,TRAFALGARSQUARE,Place of interest in London.,2
20465,TRANSFIGURATION,"Richard Strauss' ""Death and ___.""",2
20466,TRANSPORTATIONS,Removals.,2
20467,TRANSPORTWORKER,Bus driver or subway motorman.,2
20468,UNCOMPLIMENTARY,Disparaging.,2
20469,WEDDINGCEREMONY,News for the society page.,2
20470,WHATISSORAREASA,And ___ day in June?,1
20471,WILLIAMKNOWLAND,Senator Kuchel's colleague.,2
20472,WINTERANDSUMMER,Two seasons.,2
20473,WORLDTRAVELLERS,Globe trotters.,2
20474,YELLOWSTONEPARK,Great wildlife sanctuary.,6
20475,YOURSHOWOFSHOWS,Popular TV program.,2
20476,ABONDEVERYMONTH,Payroll-saving plan.,2
20477,AFINGERINTHEPIE,Have ___ (be meddlesome).,2
20478,AIREDALETERRIER,Relative of a Scottie.,2
20479,AMERICANINPARIS,"Gershwin composition (with ""An"").",2
20480,AMERICANLEAGUER,Mantle or Kaline.,2
20481,ANTISOCIALISTIC,Describing a government policy.,2
20482,ARMCHAIRGENERAL,Home strategist.,2
20483,ASFRESHASADAISY,That after-a-shower feeling.,2
20484,AUSTRALIANCRAWL,Swimming stroke.,2
20485,BACKSEATDRIVERS,Unwelcome touring companions.,2
20486,BASEBALLSIGNALS,Pitcher-catcher conversation.,2
20487,BEEINONESBONNET,Obsessive notion.,2
20488,BLOODSWEATTEARS,Memorable words of 1940.,2
20489,BROTHERJONATHAN,Generic name for a New Englander.,2
20490,CALLTOGREATNESS,An outstanding book of 1954.,2
20491,CAMPAIGNPROMISE,Rosy plank in a candidate's platform.,2
20492,CANNONBALLTREES,Sources of fruit in So. America.,2
20493,CAPTIVEAUDIENCE,Listeners perforce.,2
20494,CASTLESINTHEAIR,Imaginary things.,2
20495,CENTENNIALSTATE,Colorado.,4
20496,CHICAGOWHITESOX,Team.,2
20497,CHILDPSYCHOLOGY,The care and foiling of the young.,2
20498,CHRISTMASISLAND,Part of Straits Settlements.,2
20499,CITYOFTHEANGELS,Name for a coastal metropolis.,2
20500,CLEANASAWHISTLE,Unstained and unsmirched.,2
20501,COLORADOSPRINGS,Site for U. S. Air Force Academy.,2
20502,COLUMBIACOLLEGE,Home of Lion rooters.,2
20503,CONTRACLOCKWISE,Trotters' direction.,2
20504,COOLASACUCUMBER,Perfectly composed.,2
20505,COUNTLEOTOLSTOI,Author of a prose epic.,2
20506,CRADLEOFLIBERTY,Faneuil Hall.,3
20507,CROSSTHERUBICON,Burn one's bridges.,2
20508,DAGHAMMARSKJOLD,Recent emissary to Red China.,2
20509,DAPHNEDUMAURIER,Best-selling author.,2
20510,DOITYOURSELFKIT,Item for a thrifty home owner.,2
20511,DONTROCKTHEBOAT,Admonition to caution.,2
20512,DOUBLEINDEMNITY,Famous James M. Cain suspense story and movie.,2
20513,DRESSREHEARSALS,Theatrical ordeals.,2
20514,DRIVEINTHEATRES,Summer show spots.,2
20515,DUALPERSONALITY,Dr. Jekyll and Mr. Hyde.,2
20516,DUPLICATEBRIDGE,When North and South battle East and West.,2
20517,EDMONTONALBERTA,Provincial capital.,2
20518,ELECTIONRETURNS,News of a special sort.,2
20519,ELECTRICBLANKET,Modern household accessory.,2
20520,ELECTRICTOASTER,Household appliance.,2
20521,ELECTRONICBRAIN,One of the new wonders of the world.,2
20522,EMPERORCONCERTO,Beethoven piano masterwork.,2
20523,ETERNALTRIANGLE,Familiar plot in fiction.,2
20524,FINISHINGSCHOOL,Where culture is taught.,2
20525,FLIBBERTIGIBBET,Chatterbox.,2
20526,FOURLEAFCLOVERS,Lucky finds.,2
20527,FREEASSOCIATION,Psychologist's testing technique.,2
20528,FRENCHANDINDIAN,___ War.,2
20529,GARBAGEDISPOSAL,Work of a modern kitchen appliance.,2
20530,GEORGEANDMARTHA,Prominent early Americans.,2
20531,GODBLESSAMERICA,Bing Crosby specialty.,2
20532,GODBLESSAMERICA,Patriotic song.,2
20533,GROUNDOBSERVERS,Members of a Civilian Corps.,2
20534,HENRYCABOTLODGE,U. N. delegate.,2
20535,HIPPOCRATICOATH,"Famous 2,350-year-old pledge.",2
20536,HITTHEHIGHSPOTS,Discuss only the main points.,2
20537,HOMECOMINGGAMES,Special events of the football season.,2
20538,HONORARYDEGREES,Customary recognition of VIP's.,2
20539,ICECOLDLEMONADE,Cry heard at a circus.,2
20540,IOOCLOCKSCHOLAR,Tardy one.,2
20541,ITMIGHTHAVEBEEN,"Whittier's ""saddest"" of words.",2
20542,ITSNEVERTOOLATE,Part of a hopeful adage.,2
