,answer,clue,couple_occurencies
15613,PERFECTMATCH,DNA lab result,2
15614,PERSONALIZED,"Like this puzzle, when 36-Across is filled in",2
15615,PINATACOLADA,Drink that you whack with a stick?,2
15616,PINTILDEATAS,"Targets of some beatings, spelled out in detail?",2
15617,PRIVATEBEACH,Lakefront home feature,2
15618,PROFITCENTER,Where money is made,2
15619,PSYCHOLOGIST,HEADLINE,2
15620,PUTINSTORAGE,The Kremlin's closet space?,2
15621,QUETZALCOATL,Feathered Serpent,2
15622,REGISPHILBIN,He always asked a lot of questions,2
15623,RIALSPLITTER,One sharing Iranian money?,2
15624,RIGHTOCENTER,Place for assenting Brits?,2
15625,RUPEETUESDAY,Rolling Stones hit that made money abroad?,2
15626,SATANANTONIO,Devilish Banderas?,2
15627,SEARCHENGINE,Internet explorer?,2
15628,SEARCHENGINE,Web browser's aid,2
15629,SHALLWEDANCE,27- and 64-Across film,2
15630,SHERRYPICKER,Wine shop customer?,2
15631,SIDESPLITTER,"I Love Lucy, usually",1
15632,SILENTBUTLER,Busboy's receptacle,2
15633,SIPCHAMPAGNE,What a celebrant may do at 16-Down,2
15634,SKYMASTERSON,1955 role for 49-Across,2
15635,SLICEANDDICE,Order at a Vegas pizzeria?,2
15636,SLIPANDSLIDE,Items in a Victoria's Secret marketing presentation?,2
15637,SNAPSTHEWHIP,Plays a kids' game involving centrifugal force,2
15638,SOARETHUNDER,"Quip, part 3",2
15639,SPINETINGLER,"Many a ""Twilight Zone""",2
15640,SPOKESPERSON,President's aide,2
15641,STATUTORYAWL,Legal punch?,2
15642,STRAWCOLORED,Yellowish-brown,2
15643,SWEETCHARITY,1969 Shirley MacLaine musical,2
15644,TABASCOSAUCE,Hot stuff,2
15645,THATSANEGATI,Turndown #6,2
15646,TICKETTORIDE,1965 Beatles #1 hit,2
15647,TOERRISHUMAN,Part of a Pope poem,2
15648,TOUCHMYTAILI,"Cat haiku, part 2",1
15649,TOYOURHEALTH,Toaster's words,2
15650,TRAVELWRITER,GUIDELINE,2
15651,TWINEANDDINE,"Make, then use, a picnic basket?",2
15652,WAITONTABLES,Take orders,2
15653,WHATAWAYTOGO,Comment about a sad but memorable exit,2
15654,WHATYOUTHINK,End of the quip,2
15655,WHEELANDDEAL,Be a hustler,3
15656,WHYYOULITTLE,Angry parent's yell,2
15657,WINNIETHEPEW,Churchgoer's pet name for his seat?,3
15658,WITHOUTAHOME,Like a street urchin,2
15659,WORDBOTCHERS,Confused ornithologists becoming lousy speakers?,1
15660,YOURINITIALS,These go in 36-Across,2
15661,ACADEMYAWARD,"See 17-, 23-, 31-, 41- and 63-Across",2
15662,AEOLIANHARPO,Marxist wind instrument?,2
15663,ALLINALATHER,Worked up,2
15664,AMOSANDDANDY,Cookie man with a Yankee Doodle?,2
15665,ARISTOCRATIC,Noble,2
15666,ASBLACKASTAR,Jet,2
15667,ATTACHECASES,Common carriers,2
15668,ATTORNEYALAW,___.com (e-mail address for a lawyer),1
15669,BACKBREAKING,Arduous,2
15670,BACKSLAPPING,Condones eating soup impolitely?,2
15671,BALLBEARINGS,Machine parts,2
15672,BANNEDLEADER,Idi Amin or Jean-Claude Duvalier?,2
15673,BEDSIDEMANNA,A godsend on the night table?,2
15674,BIGANDBOWLED,Like a brawny kegler's ball?,2
15675,BIGGERTHOMAS,Native Son,2
15676,BITTERPILLOW,Bedding with an aftertaste?,2
15677,BLUMEDOLPHIN,"Mammal that's trained by the author of ""Superfudge""?",2
15678,BOBBYSHERMAN,1960's-70's pop singer/actor,2
15679,BOBFORAPPLES,Denver pushing McIntoshes?,2
15680,BOSTONCOMMON,Starting point of the Freedom Trail,2
15681,BOUNCINGBALL,Something followed on a screen,2
15682,BOWANDDARROW,"Noted lawyer with the ""It"" Girl?",2
15683,CAKESANDDALE,What Roy Rogers had with dinner?,2
15684,CASEYATHEBAT,___.com (e-mail address for an old poetry reader),1
15685,CATCHTHEGNUS,Round up some ruminants?,2
15686,CHEWSUPSIDES,Munches on fries and slaw?,2
15687,CHRISTMASBUS,What Santa's elves rode when the sleigh broke down?,2
15688,CLUBOFKNAVES,Scoundrels' society?,2
15689,CORNONTHECUB,Result of Sammy Sosa wearing a tight shoe?,2
15690,DEEPTHOUGHTS,Ruminations,2
15691,DEVILMAYCARE,Cavalier,2
15692,DUCKHAUNTING,... sport?,2
15693,EIGHTHOURDAY,Common shift,2
15694,EXTREMERIGHT,"Reactionaries, politically",2
15695,EYESANDDEARS,What an optometrist at a kindergarten examines?,2
15696,FALALALALAMA,Tibetan Christmas caroler?,2
15697,FENCINGSWORD,Cliched crossword clue for 61-Across,2
15698,FIDDLEDEEDEE,See 50-Down,2
15699,FIREANDDRAIN,Concerns of a safety sprinkler system?,2
15700,FLATASABOARD,Far from buxom,2
15701,FORTBRAGGART,Biggest blowhard at the Alamo?,2
15702,FREIGHTTRAIN,Long hauler,2
15703,FUNDMEMORIES,1990's soaring asset values?,2
15704,GOESTOPIECES,Cracks up,2
15705,GOODENPLENTY,Enough for former hurler Dwight?,2
15706,GRANDCENTRAL,Famous place with a hint to this puzzle's theme,2
15707,GROUNDHOGDAY,Big decision time,3
15708,GUESTHOUSING,Offer for campus visitors,2
15709,GUIDEPOSTAGE,Expense incurred in mailing a handbook?,2
15710,HADALOTOFGAL,Was married to an Amazon?,2
15711,HEARTRENDING,Extremely sad,2
15712,HIGHFIVEFIVE,Some slaps,2
15713,HONESTLIVING,What an average person tries to earn,2
15714,HOOVERDAMAGE,Dent in a vacuum cleaner?,2
15715,HOPPINGMADAM,Woman of the house playing potsy?,2
15716,HOWNICEOFYOU,Thanks so much!,1
15717,ILETHIMSLEEP,End of the lament,2
15718,IMPERIALGALL,Autocrat's chutzpah?,2
15719,INSTRUCTIONS,Something followed at school,2
15720,INTHEBEDROOM,2001 50-Across nominee,2
15721,JACKOLANTERN,Halloween decoration,3
15722,JAMESSTEWART,35-Across in 1964,2
15723,JESSEJACKSON,Rainbow Coalition founder,2
15724,KEVINCOSTNER,35-Across in 1994,2
15725,LITTLESHAVER,Lad,2
15726,LIVINGWILLOW,Healthy tree?,2
15727,LOOKSFORAJOB,Modeling requirement?,2
15728,MAKINGAMENDS,Title of this puzzle,2
15729,MARTINISKIRT,Cocktail dress?,2
15730,METAMORPHOSI,Short change?,2
15731,MINICOMPUTER,Electronic development of the 1960's,2
15732,MONSTERSHOME,Cliched crossword clue for 10-Across,2
15733,MOSTMORNINGS,Start of a wife's lament,2
15734,MUMMYDEAREST,... biographical best seller?,2
15735,NAMEDROPPERS,They may claim to know stars,2
15736,NATIONALDEBT,Something with a ceiling,2
15737,NEESONNEPHEW,Actor Liam's younger kin?,2
15738,NEVERTESTTHE,"Advice from Ann Landers, part 1",2
15739,NEWSAGENCIES,Some story collectors,2
15740,NEWSATELEVEN,___.com (e-mail address for updates),2
15741,NIGHTSWEATER,Person having scary dreams?,2
15742,NORMALSCHOOL,Teacher training institution,2
15743,OLDMANWINTER,Snow bringer,3
15744,OPERATICKETS,Passes to Verdi,2
15745,PAINTITBLACK,1966 Rolling Stones hit,2
15746,PALAZZOPITTI,Museum house in 58-Across,2
15747,PAPERBACKBOO,Short story?,2
15748,PEACEONEARTH,Holiday wish,2
15749,PEERPRESSURE,See 13-Down,2
15750,PHONENETWORK,Big company hookup,2
15751,PICTUREFRAME,Oil container #3,2
15752,PONTEVECCHIO,Noted bridge in 58-Across,2
15753,PRAIRIEDOGMA,Frontier beliefs?,2
15754,PRIMROSEPATH,A trusting person may be led down it,2
15755,RADICALCHICO,Marxist patronage of the far left?,2
15756,REARVIEWMIRA,Retrospective of Sorvino's films?,2
15757,RESISTARREST,Refuse to be taken in,2
15758,ROLLERSKATES,Toys with keys,2
15759,SEESEYETOEYE,Agrees (with),2
15760,SESAMESTREET,Home of Bert and Ernie,2
15761,SHARPASATACK,Brainy,2
15762,SHARPASATACK,Really stylish,2
15763,SHORTSTORIES,Cheats Canadian politicians?,2
15764,SHRIMPSCAMPI,Surf serving #2,2
15765,SLEEPINGBAGS,Product of a Serta/Louis Vuitton merger?,3
15766,SLEEPYHOLLER,See 17-Across,2
15767,SMARTASAWHIP,Brainy,2
15768,SMOKEDSALMON,Surf serving #3,2
15769,SORRYCHARLIE,I'm afraid not!,3
15770,SPADEOFKINGS,Tool used in royal gardens?,2
15771,SPARINGHARES,Mammals that are merciful?,2
15772,STATESENATOR,Capitol worker,2
15773,THEKINGANDDI,Princess plus Elvis?,2
15774,THELASTSUPER,Apartment building's previous overseer?,2
15775,THEODDCOUPLE,68-Down + 104-Down,2
15776,THREEHUNDRED,Perfect score in a certain game,2
15777,THREEOFAKIND,69-Across component,2
15778,TIGHTASADRUM,Really taut,3
15779,TOOTSIEROLLS,Product of a Dr. Scholl's/Pillsbury merger?,3
15780,VILLAGEELDER,Respected person,2
15781,VITOCORLEONE,The Godfather,3
15782,WEEVILMINDED,Thinking about destructive insects?,2
15783,WETFORMATION,Rain clouds?,2
15784,WHALEBLUBBER,Oil container #2,2
15785,WILDWILDWEST,Setting for a shoot-'em-up,3
15786,WILLOTHEWISP,Marsh light,2
15787,WIPERSNAPPER,Careless car wash employee?,2
15788,WITHBOTHFEET,End of the advice,2
15789,WORLDWIDEWEB,Modern research tool,2
15790,XXXXXXXXXXXX,How the perfect game is shown on the scoresheet,2
15791,YELLERSTREAK,"Tendency to ""lose it""?",2
15792,YESSIRREEBOB,You said it!,3
15793,YOUNGATHEART,___.com (e-mail address for an active senior),2
15794,ZEROFORTHREE,Bad day's record for a batter,2
15795,ABSOLUTEZERO,"-459.67°F, scientifically",2
15796,ACASEOFHIVES,The beekeeper had ...,2
15797,ALHIRSCHFELD,Artist who hid 66-Across in his drawings,2
15798,ALUMINUMFOIL,It's a wrap,2
15799,ANGORARABBIT,Long-haired lagomorph,2
15800,APPLAUDNOEND,Withhold praise for certain football linemen?,2
15801,ASSEMBLYLINE,Efficient manufacturing process,2
15802,AUTHORAUTHOR,1982 movie starring Al Pacino as a playwright,2
15803,BARBERSCHAIR,Place to get a buzz?,2
15804,BEAUTIFULDIE,Attractive casino item?,2
15805,BEGINATFORTY,"Advice, part 2",2
15806,BELOWAVERAGE,D,2
15807,BENITOJUAREZ,39-Across in Mexico City,2
15808,BLACKPANTHER,60's radical,2
15809,BOUILLONCUBE,Broth shortcut,2
15810,BOZOTHECLOWN,His friends joined him under the Big Top,2
15811,BUILTTOSCALE,Like most toy models,2
15812,BUNGALOWBILL,"Character in a Beatles ""White Album"" tune",2
15813,CABINCRUISER,Certain pleasure craft,2
15814,CANDIDCAMERA,Smile! show,1
15815,CANNONFODDER,"Front-line soldiers, perhaps",2
15816,CASTCATSACTS,Fill roles for a Broadway show?,2
15817,CLASPEDHANDS,Symbol of solidarity,2
15818,COMEINATONCE,... to the tide,3
15819,CONCENTRATED,63 + 64 + 65-Across,2
15820,COOLHANDLUKE,1967 film set in a prison camp,2
15821,DENNISHOPPER,Rabbit Redux as read by actor ____,1
15822,DOATAKEOFFON,Mimic,2
15823,DODGEMINIVAN,Popular family vehicle,2
15824,DONTGOEIGHTY,"Advice, part 3",2
15825,DRAWTOACLOSE,Wind down,3
15826,DRIVEINPLAYS,"Before movies, were there ...?",3
15827,DURABLEGOODS,"Cars and refrigerators, e.g.",2
15828,ELLIOTTGHOUL,"Spooky star of ""Monster M*A*S*H""?",2
15829,ENGLISHHORNS,"Haydn used two in ""The Philosopher"" Symphony",2
15830,EUELLGIBBONS,"Spokesperson who liked ""wild hickory nuts""",2
15831,EUROPAEUROPA,1991 Holocaust film,2
15832,EXPLODINGGUM,34-Down for a dentist?,2
15833,EXTRAMARITAL,Kind of affair,2
15834,FARETHEEWELL,Condition of utmost perfection,2
15835,FINEANDDANDY,Super,2
15836,FLAMETHROWER,Criticize a pitcher?,2
15837,FLEASANDTICS,"Woes of an itchy, twitchy dog?",2
15838,FOOTPROBLEMS,The poet had ...,2
15839,FRANDRESCHER,1990's sitcom star,2
15840,FRANKLOESSER,Guys and Dolls composer,1
15841,GENETRACKMAN,DNA researcher?,3
15842,GETAHANDLEON,Begin to understand,2
15843,GETOUTOFTHEY,Leave a neighborhood gym?,2
15844,GOTABALIACHE,Having indigestion? in Denpasar?,1
15845,GOURMETCOOKS,High-level course planners?,3
15846,GREATWSHARKS,They might cost you an arm and a leg,1
15847,GREENGROSSER,"Result of ""cabbage"" getting moldy?",2
15848,HANGINGLOOSE,Chilling (out),2
15849,HAPPENSWHILE,"Quote, part 2",2
15850,HEADSORTAILS,Flip response?,2
15851,HETERONOMOUS,Subject to external controls,2
15852,HIDDENOPERAS,Theme of this puzzle,2
15853,HITEANDWAITE,"Sexologist + ""The Waltons"" co-star",2
15854,HOLLYHAUNTER,"Spooky star of ""Broadcast Noose""?",2
15855,HONEYMOONERS,See 71-Across,2
15856,HOWABOUTAJAY,"Ornithologist's request on ""Wheel of Fortune""?",2
15857,HUMPTYDUMPTY,Fabled fall guy,2
15858,HUMPTYDUMPTY,"TIRED OF BREAKING UP! Separated white male, looking for togetherness ...",3
15859,ICECREAMCONE,Ben & Jerry's offering,2
15860,IDLIKEANELLE,"Supermodel's request on ""Wheel of Fortune""?",2
15861,INGODWETRUST,Phrase on the back of a buck,2
15862,INTERSECTION,1 + 6 + 10-Across,2
15863,ITHINKHAILTO,"Start of a quote by 53-Across, when asked to name his favorite song",2
15864,JAMAICAPOINT,Get your idea across? in Kingston?,1
15865,JAMESMADISON,"He said ""The advancement and diffusion of knowledge is the only guardian of true liberty"": 2 wds.",1
15866,JAVANICETIME,Enjoy yourself? in Jakarta?,1
15867,JOHNFKENNEDY,39-Across in New York,2
15868,JOHNFKENNEDY,Speaker of the quote,2
15869,KATEANDALLIE,1980's TV twosome,2
15870,KNIGHTANDDEY,"College basketball coach + ""L.A. Law"" co-star",2
15871,KNOTSLANDING,Dallas spinoff,1
15872,LATEBLOOMERS,"Some ugly ducklings, so to speak",2
15873,LEANINGTOWER,Landmark near the Arno,2
15874,LEFTONTARGET,Opposite of dead-on?,2
15875,LEFTTOCHANCE,Not planned,2
15876,LITTLEBOPEEP,"COUNTRY GAL, petite, hopes to recapture what's been lost ...",3
15877,LITTLEBSAMBO,Bygone children's book character,2
15878,LOISANDCLARK,1990's TV twosome,2
15879,LONESTARSTAT,Texas pop.?,3
15880,LOOKOUTBELOW,Warning from the roof,2
15881,LOSESOLESLOE,Misplace single fruit?,2
15882,LOWBROWHUMOR,"Slapstick, e.g.",2
15883,MAJORINROADS,Study highway design at college?,2
15884,MAKEITSNAPPY,Hurry up! to a person putting on a jacket?,1
15885,MARRIAGERITE,"Wedding ceremony, e.g.",2
15886,MIDDLEWEIGHT,"Hurricane Carter, for one",2
15887,MINNIEDRIVER,On the Road as read by actress ___,1
15888,MISTERROGERS,His friends visited his Neighborhood,2
15889,MISTRANSLATE,"Botch the subtitles, maybe",2
15890,MONKEYEDWITH,Changed but not seriously,2
15891,MORKANDMINDY,1970's-80's TV twosome,2
15892,MOVEYOURTAIL,Hurry up! to a person assigning spies?,1
15893,NICERINGTOIT,End of the quote,2
15894,ORDOSECLORUM,See 38-Across,2
15895,PARALLELPARK,Do part of a driving test,3
15896,PATRICKHENRY,"He said ""Give me liberty or give me death"": 2 wds.",1
15897,PAYINCREASES,Folded-up salary check?,2
15898,PLENTYOFHORN,What a brass band has?,2
15899,POCKETCHANGE,A small price to pay,3
15900,POSITIVESIGN,"+, mathematically",2
15901,PREFERREDRAT,Stoolie of considerable interest?,3
15902,PUTDOWNROOTS,Criticize a hit miniseries?,2
15903,RACHELRACHEL,1968 Joanne Woodward film directed by Paul Newman,2
15904,REUBENREUBEN,1983 cinematic study of a Scottish poet,2
15905,RIGHTTOLIFER,Unlikely Planned Parenthood member,2
15906,ROSHHASHANAH,Time for horn blowing,2
15907,RUBBERPENCIL,34-Down for a bookkeeper?,2
15908,RUBEGOLDBERG,Pulitzer-winning cartoonist of 1948,2
15909,RULEOFELEVEN,"Hand-counting method, in bridge",2
15910,SAILINGALONG,Having an easy time of it,2
15911,SAMMYDAVISJR,What Kind of Fool Am I singer,2
15912,SAMOLDSAMOLD,Unexciting news about a missile?,3
15913,SATINSTRIPED,Like some fine linen,2
15914,SAVEEVASVASE,Rescue Mrs. Peron's pottery?,2
15915,SCREENSHAVER,Child actor?,2
15916,SECONDNATURE,Something deeply engrained,2
15917,SERGIOMENDES,The Fool on the Hill bandleader,2
15918,SHADOWBOXERS,Some athletes in training,2
15919,SHARPASATACK,Very bright,2
15920,SHEEPSHEERER,Result of a farm animal losing opacity?,2
15921,SHETLANDPONY,Breed from the British Isles,2
15922,SHUCKERPUNCH,Husking bee refreshment?,2
15923,SINGERANDREA,"Bocelli, of the Italian opera",2
15924,SITTINGTIGHT,Not going anywhere,2
15925,SMARTASAWHIP,Very bright,2
15926,SMOKINGORNON,Restaurant options #2,2
15927,SPOTPOTSTOPS,Locate cookware components?,2
15928,STOPSUNDIALS,"Before watches, were there ...?",3
15929,STUFFONESELF,Overeat,2
15930,TABLEORBOOTH,Restaurant options #6,2
15931,TAPRECORDERS,Water logs?,3
15932,TELLMEASTORY,Bedtime request,2
15933,THECHIEFHASA,"Quote, part 2",2
15934,THETREATISON,I'll get this round?,2
15935,TOGETHERWITH,Alongside,2
15936,TOURDEFRANCE,Annual July sports event with the world's largest live audience,3
15937,TRADEOFBOARD,Food-swapping at a rooming house?,2
15938,UPINTHEDUMPS,Opposite of sad?,2
15939,VIDEODIARIES,Personal documentaries,2
15940,WANTSAMOATEA,Need your cup refilled? in Apia?,1
15941,WILBURWRIGHT,Flier at Kitty Hawk,2
15942,WILLANDGRACE,1990's-2000's TV twosome,2
15943,WRITELIKEMAD,Do humor in the style of Alfred E. Neuman?,2
15944,YELLOWJERSEY,"Winner's prize, in 20-Across",3
15945,YOUAREMAKING,"Quote, part 3",2
15946,YOUMAKEMESIC,Attack dog owner's remark to a burglar?,2
15947,YOURETOOTHIN,... to the air,3
15948,YULEFESTIVAL,Annual winter celebration,2
15949,AHOSEDIVIDED,Why water got diverted in the garden?,2
15950,AIRFRESHENER,Spray with bouquet,2
15951,AISLEOFWHITE,Bridal procession area?,2
15952,ALLOVERAGAIN,End of 17-Across,2
15953,ALLYOUCANEAT,Buffet deal,2
15954,ANNEHATHAWAY,Laughing literary wife?,2
15955,APLUSAVERAGE,"Valedictorian's feat, perhaps",2
15956,ARCHIEBUNKER,Lovable curmudgeon of 1970's TV,2
15957,ARCHIEBUNKER,TV bigot,2
15958,AUGUSTAUGUST,Majestic summer time?,2
15959,BICKERSTREET,Where squabbling neighbors live?,3
15960,BIRTHDAYKICK,Complaint that one didn't get enough presents?,3
15961,BLATHERSKITE,Nonsense,2
15962,BLUESMANKING,B B,2
15963,BREAKTHROUGH,"Good for a scientist, bad for a roofer",2
15964,BRIEFOUTLINE,"Good for an attorney, bad for a Spandex model",2
15965,BUSINESSCARD,Sales rep's need,2
15966,CELLARSELLER,Vintner?,2
15967,CENTERSPREAD,"Good for a magazine writer, bad for a couch potato",2
15968,CIRCUITJUDGE,Electrical inspector?,2
15969,CONTAMINATES,See circled squares,2
15970,COUPSDEGRACE,Fancy finishes,2
15971,DINNERENTREE,See 23-Across,2
15972,DIVANBLOCKER,Something big in front of the sofa?,2
15973,DIVASKAPITAL,Savings of a German opera star?,2
15974,EATINKITCHEN,Bite site?,2
15975,EEROSAARINEN,St. Louis Gateway Arch architect,3
15976,ENDOWEDCHAIR,Overstuffed furniture?,2
15977,ENTRANCEHALL,Foyer,2
15978,EQUALLENGTHS,Further condition to 1-Across,2
15979,EXTRAVAGANZA,Really big show,2
15980,FEINTOFHARTE,Author Bret's deceptive move?,2
15981,FIRESIDECHAT,F.D.R. radio broadcast,2
15982,FLAPBOTHARMS,Simon says act like a bird,1
15983,FUDGEFACTORY,Where chocolate candy is made?,2
15984,GEORGEMCONAN,Barbarian songwriter?,2
15985,GIVEMEABRICK,Mason's request?,3
15986,GLACIALSTARE,If looks could kill look,1
15987,GOACROSSTOWN,"Take a city bus, perhaps",2
15988,GOBBLEDYGOOK,Nonsense,2
15989,GROUNDSCREWS,Ballpark maintenance groups,2
15990,HAMMARSKJOLD,Swedish statesman (speller's nightmare #3),2
15991,HARRYHOUDINI,Double-H of magic,2
15992,HEADFLUSHERS,"Ones using ""the facilities""?",2
15993,HENRYMANCINI,Moon River composer,1
15994,HERMANNHESSE,Double-H of literature,2
15995,HITCHINGPOST,It may be found in front of a saloon,2
15996,HONOLULULULU,Hawaiian doozy?,2
15997,HOOVERDAMAGE,Result of a vacuum cleaner mishap?,2
15998,HUMPTYDUMPTY,Subject of this puzzle,2
15999,INHALINGFOOD,"What the ends of 20-, 36- and 43-Across suggest",2
16000,INTERSECTION,Meeting place,2
16001,ITCRACKSMEUP,What 29-Across might say about a good joke,2
16002,ITSAMADWORLD,"Partly quadrupled, a 1963 comedy",2
16003,ITSDEJAVUALL,Start of a Yogi Berra quote,2
16004,IWANTMYSPACE,Astronaut's breakup line?,2
16005,JACKBENIMBLE,Start of a nursery rhyme,2
16006,JAPANESEROSE,Eastern bloom,3
16007,JESTERARTHUR,Comic president?,2
16008,JEWELERSLOPE,Diamond cutter's pace?,2
16009,KANGAROOWORD,"Dictionary term for any of the ""self-defining"" answers in this puzzle",2
16010,KINGOFBEASTS,"Lion, by tradition",2
16011,KNITTEDSCARF,Winter accessory,2
16012,LAMBCHOPCHOP,What the impatient reader of English essays requested?,2
16013,LEAPFROGGING,Cold-blooded children's play activity?,2
16014,LEAVEUSALONE,Three's a crowd,1
16015,LEFTTURNLANE,Rights shouldn't be taken from it,1
16016,LEOPOLDBLOOM,"Hero in ""Ulysses""",2
16017,LOUNGELIZARD,Cold-blooded idler?,2
16018,MADEBYHANDEL,"Like ""Water Music""?",2
16019,MARCHINPLACE,Simon says imitate a soldier,1
16020,MARTHAGRAHAM,Laughing choreographer?,2
16021,MARYBETHHURT,Slaves of New York actress,1
16022,MELTEDCHEESE,Fondue dip,2
16023,MILLERLUCITE,Plastic for beer bottles?,2
16024,MOBILEMOBILE,Hanging sculpture in Alabama?,2
16025,MOLLYCODDLES,Polly punishes while ...,2
16026,MOTLEYCREWEL,Multicolored yarn?,2
16027,MUSSELMUSCLE,What makes a bivalve move?,2
16028,NASTYPUDDING,Foul-tasting dessert?,2
16029,NEROSWELCOME,Reception from a Roman emperor?,2
16030,NONETHEWISER,Knowing no more than before,2
16031,NOPAINNOGAIN,Saw in a gym,2
16032,NUDISTCOLONY,Bad place for the modest,2
16033,OLLYOXENFREE,"Partly doubled, a call in a game",2
16034,ONELUMPORTWO,Tea server's question,2
16035,OUCHSUSANNAH,Response to an awful pun made by actress York?,2
16036,PACKAGESTORE,Place to buy wine,2
16037,PENNYPINCHES,Lenny makes buys while ...,2
16038,PICKLEJARJAR,"Have a ""Star Wars” character preserved?",1
16039,POETCUMMINGS,E E,2
16040,POLISHPOLISH,Warsaw refinement?,2
16041,PRETTYPLEASE,Entreater's words,2
16042,PRINCEPRINTS,Posters of a pop music icon?,2
16043,QUAKERFLOATS,Attractions at the Thanksgiving parade in old Pennsylvania?,2
16044,QUARTZANDALL,Geologist's entire collection?,2
16045,QUEENFORADAY,1950's-60's game show,2
16046,RINGSIDESEAT,Highest-priced boxing ticket,2
16047,ROSYSCENARIO,What an optimist envisions,2
16048,SALTLICKCITY,Large place where elks gather?,3
16049,SATURNSRINGS,Discovery of Galileo,1
16050,SCHOPENHAUER,German philosopher (speller's nightmare #2),2
16051,SEWAGEADVICE,What the inspector gave the waste treatment center?,2
16052,SHORTCIRCUIT,"Good for a mail carrier, bad for an electrician",2
16053,SHOWERSHOWER,Bathroom fixture sales representative?,2
16054,SIRLOINSTICK,Cattle prod?,3
16055,SMARTASAQUIP,Intelligent like Groucho Marx?,2
16056,SNOWBUSINESS,"Plowing December roads, e.g.?",2
16057,SODAFOUNTAIN,Where one can get the shakes,2
16058,SPOKESPERSON,Bicycle mechanic?,2
16059,STASHINGAWAY,Secretly amassing,2
16060,STEPHENCRANE,Author who covered the Spanish-American War for New York newspapers,2
16061,SUITYOURSELF,Whatever!,1
16062,SUNDAYSUNDAE,Weekend ice cream treat?,2
16063,TEMPORALLOBE,Part of the brain associated with memory,2
16064,THANKSGIVING,"With 49-Across, turkey, to a feaster",2
16065,THEFULLMONTY,1997 steelworkers-turned-dancers film,2
16066,THREESTRIKES,Cause of an out,2
16067,THROWTHEBALL,Hand raiser's cry,2
16068,TIEAKNOTINIT,"Quote, part 4",2
16069,TIMBUKTUTUTU,Mali dancewear?,2
16070,TORPEDOTUBES,Sub firers,2
16071,TRAFFICLIGHT,22-Across sight,2
16072,TRAPPISTMONK,Vow of silence taker,2
16073,TRAVELBUREAU,Vacation furniture?,2
16074,UNDERTICKING,Clock's slowing down?,3
16075,UPTURNEDNOSE,Slight indication?,1
16076,VERONICALAKE,The Blue Dahlia star,1
16077,VOLTAGESPIKE,Electrical glitch,2
16078,WANOLDREAGAN,"Pale, aging president?",2
16079,WENEEDTOTALK,Radio host's breakup line?,2
16080,WEREOVERHERE,Hand raiser's shout,2
16081,WHATAMESSAGE,Amazed telegram recipient's cry?,2
16082,WHENYOUREACH,Start of the quote,2
16083,WINKANDROSES,Flirt's Valentine's gift?,2
16084,WROUGHTIRONY,Emulated O. Henry?,2
16085,ZEROSUMGAMES,"Chess and tennis, mathematically",3
16086,AGAMEOFDRATS,Mild swearing competition?,2
16087,ALLDRESSEDUP,In one's Sunday finest,1
16088,ANGRYPATIENT,Furious/not furious,2
16089,ANYQUESTIONS,"My lecture's done, but we still have five minutes",1
16090,ARCTICCIRCLE,Parts of seven countries lie within it,2
16091,BALLANDCHAIN,"Roller ___ (two, please)",2
16092,BALLETBARRIO,Spanish dancers' residence?,3
16093,BATTLEOFHEAT,Police contest?,2
16094,BELLYBOTTOMS,Lower abdomens?,2
16095,BICYCLESPEAK,Lingo shared by Tour de France competitors?,2
16096,BIGTOPKAHUNA,Waikiki ringmaster?,2
16097,BINGEDRINKER,Alcohol misuser,2
16098,BOXTOPTURTLE,Mail-in for a toy ninja?,2
16099,BROOMSERVICE,Tuneup for a Halloween conveyance?,2
16100,BUSINESSTRIP,Firm offer?,2
16101,CARPETBAGGER,Reconstruction outsider,2
16102,CASHANDCURRY,Saucy payment system?,2
16103,CHARLIESHEEN,Wall Street actor,1
16104,CLINKGLASSES,Toasters do it,2
16105,CLOCKOFCHAIR,Committee head's timepiece?,2
16106,COLEEXPORTER,Shipper of Natalie's records abroad?,2
16107,CONCORDGRIPE,Complaint precipitating the American Revolution?,3
16108,CORROBORATED,Affirmed,2
16109,COURTSUMMONS,Citation,2
16110,CROCKOFCAGES,Gibberish from zoo animals?,2
16111,DAILYDIGESTS,Some e-mailed news reports,2
16112,DANIELNAILED,Frontiersman Boone did some carpentry,2
16113,DEFILEDCLERK,Office worker who lost his cabinet?,2
16114,DENNISSINNED,Actor Quaid transgressed,2
16115,DEPOSEDMODEL,Cover girl who was replaced?,2
16116,DOCTORFILLET,Fish surgeon?,2
16117,DONOTFORSAKE,"With 49-Across, theme song of 37- and 38-Across",2
16118,DRAGOONSTRIP,Row of cavalry barracks?,2
16119,DRESSINGROOM,Where actors put costumes on,2
16120,DRIBBLEGLASS,Second trick,2
16121,DWAYNEYAWNED,Actor Hickman showed boredom,2
16122,ECLAIRDELUNE,Moon-pastry?,2
16123,ELEVATORCARS,Button holders,2
16124,ENGLISHLIGHT,Illumination at Buckingham Palace?,2
16125,ESTATEOFRUIN,Once-beautiful castle?,2
16126,EXPATPAULSEN,1960's presidential candidate living overseas?,2
16127,EXTRABATTERY,Flashlight backup,2
16128,FIGUREEIGHTS,Graceful loops,2
16129,FREESOYPARTY,Saucy political group of the 1840's and 50's?,2
