,answer,clue,couple_occurencies
13421,SEVENTHHEAVEN,What Jimmy Stewart was in during 1937,1
13422,SINCLAIRLEWIS,"He wrote ""Arrowsmith""",1
13423,SKIRTTHEISSUE,Avoid taking a stand,1
13424,SLIPONEOVERON,Hoodwink,1
13425,SMALLPITCHERS,"These have wide ears, according to Heywood",1
13426,SONGOFTHEFLEA,Mussorgsky vocal composition,1
13427,SPACIOUSSKIES,"Phrase from ""America the Beautiful""",1
13428,STEREOCAMERAS,Instruments for 3-D photography,1
13429,STIRUPTROUBLE,BLUE ROT,1
13430,SUNDAYSILENCE,DUNCE SLAIN? YES!: 1989,1
13431,SUNRISESUNSET,Song for a broker's day?,1
13432,SWANOFTUONELA,"Sibelius tone poem, with ""The""",1
13433,SWEETPOTATOES,Plants of the morning-glory family,1
13434,TAKEDICTATION,Many 17 Across honorees do this,1
13435,THEBERLINGAME,Deighton book,1
13436,THEBRIGHTSIDE,Something to look on,1
13437,THECHILDRENOF,Start of a quip,1
13438,THEFACESOFEVE,See 67 Across,1
13439,THELITTLEPIGS,See 67 Across,1
13440,THEMUSKETEERS,See 67 Across,1
13441,THEPENNYOPERA,See 67 Across,1
13442,THETHREEBEARS,Fairy-tale title,1
13443,THROUGHTHERYE,Coming ___: Burns,1
13444,TNOBLEKINSMEN,"FLETCHER-SHAKESPEARE PLAY, WITH ""THE""",1
13445,TOBEBRAVEFROM,"With 53 Across, Aesop's words after ""It is easy""",1
13446,TOHVENDHVENOT,Hemingway title,1
13447,TRACEELEMENTS,"Substances essential, in minute quantities, to nutrition",1
13448,TWEEKSWITHPAY,USUAL VACATION?,1
13449,UPTONSINCLAIR,"He wrote ""The Jungle""",1
13450,WALKSTHEFLOOR,Paces nervously,1
13451,WASPOUREDINTO,More of the quip,1
13452,WHITEELEPHANT,Unprized possession,1
13453,WINNINGCOLORS,"NO CLOWNING, SIR!: 1988",1
13454,WORDPROCESSOR,"Aid for a 17 Across honoree, perhaps",1
13455,YOUBELONGTOME,Takeover song?,1
13456,ABELLFORADANO,Pulitzer Prize book by 47 Across,1
13457,AFTERMIDNIGHT,Translation: Part II,1
13458,ANDCHANGESHIM,Part III of version,1
13459,ANNEBOLEYNALI,She weds boxing champ—plays in fast lane,1
13460,ARMSANDTHEMAN,G.B.S. play: 1894,1
13461,ATADISTANCEOF,Translation: Part IV,1
13462,AWAYINAMANGER,Christmas song,1
13463,BENNETTSVILLE,Cerfdom in S.C.?,1
13464,BUCKETBRIGADE,Makeshift firefighting group,1
13465,BUSHTELEGRAPH,The grapevine: Slang,1
13466,BUTONEIDEAAND,Quotation: Part III,1
13467,CHAMPATTHEBIT,Wait impatiently,1
13468,CHARLOTTESWEB,Bronte's trap? (White),1
13469,CHATTAHOOCHEE,"The Song of the ___, Lanier poem",1
13470,CHEETAHRIVERA,Song-and-dance cat?,1
13471,COLESLAWRENCE,Kansas or Massachusetts cabbage,1
13472,CONDIMENTJARS,Mustard containers,1
13473,CRIMINALLAYER,Illegal stratum?,1
13474,CURIOUSGEORGE,Inquisitive Carlin? (Rey),1
13475,DADDYWARBUCKS,Annie's benefactor,1
13476,DECENTRALIZED,Dispersed authority,1
13477,DRESSEDTOKILL,MODEL,1
13478,DRIVINGTORENO,Start of a verse,1
13479,EASTEREGGHUNT,Search party near the Oval Office?,1
13480,EATHEREGETGAS,End of verse,1
13481,EDUCATINGRITA,TEACHER,1
13482,ELVIRAMADIGAN,Film featuring Mozart's Piano Concerto No. 21,1
13483,ERICPARTRIDGE,British lexicographer-author: 1894-1979,1
13484,IDENTICALTINS,Equivalent cans in London?,1
13485,IFIHADAHAMMER,Hit song by 16 Across and Lee Hays,1
13486,INTHEDOGHOUSE,On the carpet,1
13487,INTOTHEVALLEY,Book by 47 Across,1
13488,IWENTGAULFINN,Note left by a linksman,1
13489,JAMESFLETCHER,Arrow maker becomes aerospace scientist,1
13490,JAMESWHISTLER,"He painted ""Old Battersea Bridge""",1
13491,JOHNCONSTABLE,Policeman becomes landscape painter,1
13492,JOYTOTHEWORLD,Christmas song,1
13493,KISSESAPRINCE,Part II of version,1
13494,LADIESWAITING,{/Part of the holiday check-out snarl?/},1
13495,LAPPSOFMEMORY,Former Scandinavian notables?,1
13496,LEMONADECATUR,Illinois refresher,1
13497,LETGEORGEDOIT,White House motto?,1
13498,LISHSITUATION,Dicey predicament,1
13499,LORDSALEAPING,{/Jumpy noblemen?/},1
13500,LORENZOLLAMAS,Pack animals from Santa Monica?,1
13501,MACARONIAGARA,New York pasta,1
13502,MANOFFORTYTWO,Jennifer O'Neill film: 1971,1
13503,MANSGREETINGS,December messages?,1
13504,MARKETECONOMY,Buying-and-selling system,1
13505,MARYTUDORKOOP,She weds ex-Surgeon General—elopes in roadster,1
13506,MASSCONFUSION,SAMS,1
13507,MOUTHWATERING,Like a piled-up sundae,1
13508,NICKELNURSERS,Tightwads,1
13509,NOACTSTOGRIND,End of the quip,1
13510,OLIVEOYLWELLS,She weds novelist—OPEC applauds,1
13511,PANAMALIMITED,Noted train,1
13512,PEACHPRESERVE,Beauty salon?,1
13513,PEARLHARBORHI,Site in the news: 12/7/41,1
13514,PENNYPINCHERS,Tightwads,1
13515,POACHEDSALMON,Stolen sockeye?,1
13516,POWDEREDWHIGS,Anti-Tory group wearing hairpieces?,1
13517,PRINTSOFWALES,Photos from Merthyr Tydfil?,1
13518,PRIVATESECTOR,Area not under government control,1
13519,ROBINWILLIAMS,Dead Poets Society star,1
13520,SHIFTINGGEARS,RAGES,1
13521,SLEEPLIKEATOP,Snooze—and then some,1
13522,STRAITLACEDLY,How Victorians acted,1
13523,SUCCOTASHKENT,Uzbek corn mix,1
13524,TENANEWJERSEY,Garden State borough,1
13525,THATOUTOFWORK,Start of a quip,1
13526,THEABCMURDERS,Christie novel,1
13527,THESUPERCHIEF,Noted train,1
13528,THEYPULLTHEIR,Part II of Ad #II,1
13529,THISISNODRILL,End of a 7:58 A.M. alert: 12/7/41,1
13530,TOBEORNOTTOBE,Famous existential dilemma,1
13531,TOMETOPOSSESS,Quotation: Part II,1
13532,TONGUETWISTER,"She sells seashells . . . ,  e.g.",1
13533,TURNABLINDEYE,Be oblivious,1
13534,TURNSADEAFEAR,Refuses to listen,1
13535,WALTERPIDGEON,"A star in ""The Miniver Story""",1
13536,WEATHERCHARTS,Meteorologists' maps,1
13537,XMARKSTHESPOT,Indicatory statement,1
13538,ABATOUTOFHELL,Vespertilio from Abaddon,1
13539,ADAMPERSANDAL,WHAT LONG JOHN SILVER GOT WALKING ON A WET BEACH,1
13540,ANDUPTHEOTHER,See 13 Down,1
13541,APPLEPIEORDER,Neat condition,1
13542,APPLEPOLISHER,Flatterer or sycophant,1
13543,APPLEPOLISHER,Grocery clerk?,1
13544,ARMOURSFARMER,Light-verse Richard's food supplier,1
13545,ASUREFORASURE,Shakespearean play,1
13546,BARNYESTERDAY,Movie about rural fixer-uppers?,1
13547,BERLINEXPRESS,Irving's 1948 transportation?,1
13548,BESIDEHIMSELF,What the angry clone was?,1
13549,BLUECHRISTMAS,Hit song: Dec. 1960,1
13550,BREAKFASTCLUB,"Don McNeill's radio show, with ""The""",1
13551,BREAKSTHEBANK,Wins big,2
13552,CAFEAMERICAIN,"Rick's ""gin joint""",1
13553,CALLOFTHEWILD,Lure of London's Klondike?,1
13554,CHRISTMASTIDE,Yule,1
13555,CHRISTMASTREE,Tannenbaum,1
13556,COMEBACKTRAIL,Boulevard of Mended Dreams?,1
13557,CREATIONOFMAN,End of quotation,1
13558,CRUISESCRUISE,Actor Tom's vacation?,1
13559,CURDSANDWEIGH,Muffet's diet plan?,1
13560,CUTTHEMUSTARD,Abscind brassica,1
13561,DADDYLONGLEGS,Astaire-Caron film: 1955,1
13562,DANTEROSSETTI,GABRIEL,1
13563,DAYTIMECEREAL,TV dinner's cousin?,1
13564,DILLYDALLIERS,They waste time,1
13565,DOANABOUTFACE,"Perform peripeteia, in a way",1
13566,DOWNONESALLEY,Suited to a person's taste,1
13567,EAVESDROPPERS,End of the quip,1
13568,ENTERTAINMENT,Hollywood's output,1
13569,FIDDLEFADDLED,Fussed with trifles,1
13570,FOUNDASHELTER,DISCOVERED A SANCTUARY,1
13571,GERMANMEASLES,Rash cause,1
13572,GODOWNONESIDE,"With 15 Down, cover both aisles",1
13573,GREATWHITEWAY,Manhattan beaten path?,1
13574,GRINANDBEARIT,Accept philosophically,1
13575,HEAVENONEARTH,A ___ I have won . . . : Shak.,1
13576,HENRYTHEFIFTH,English liquor holder?,1
13577,HORNOFPOLENTA,Continuous supply of cornmeal?,1
13578,IIIMUSKETEERS,Athos and friends,1
13579,INGRIDBERGMAN,ILSA LUND,1
13580,INHOUSELAWYER,Penned legal aide?,1
13581,IREMEMBERMOMA,Museum curator's memoirs?,1
13582,ISTHERENOPLAY,"On a slow roller: ""A Midsummer Night's Dream""",1
13583,ITALIANSONNET,Type of poem,1
13584,JOHNDOESPESOS,Mexican cash from a U.S. tourist?,1
13585,KINGFERDINAND,Historic patron,1
13586,LANGUAGEISTHE,Quotation: Part I,1
13587,LEGRANDORANGE,Rusty Staub's nickname in Montreal,1
13588,LESMISERABLES,Novel by 35 Across,1
13589,LOVEOFLIBERTY,Recurrent theme of 35 Across,1
13590,LUNATICFRINGE,FINGER,1
13591,MACADAMIANUTS,"I AM A CAD, MA",1
13592,MADAMELAFARGE,Well-knit femme of fiction?,1
13593,MANYARECALLED,"With 38 Across, quotation from Matthew",1
13594,MARQUISDESADE,Subject of a Peter Weiss play,1
13595,MICHAELFRIGHT,Broadcaster's problem?,1
13596,MILLAYSFILETS,Edna's edibles,1
13597,MONTSTOREMBER,Four Lads hit,1
13598,NIGHTWATCHMAN,Astronomer?,1
13599,NONOAMTIMESNO,"Nix, uh uh, not on your life, etc.",1
13600,OFCHRISTMASMY,. . . day ____ true love . . .,1
13601,OFTHEWOMENWHO,Quote: Part V,1
13602,OHATEFULERROR,"On a miscue: ""Julius Caesar""",1
13603,PETERTHEGREAT,Outstanding Russian rabbit?,1
13604,PITTERPATTERS,Sounds heard during 59 Across weather,1
13605,QUEENISABELLA,Historic patroness,1
13606,QUINCENTENARY,Five-hundredth anniversary,1
13607,RIPOFFARTISTS,Con men,1
13608,ROCKYMARCIANO,MACARONI,1
13609,SAVETHEPLANET,"A theme for World Environment Day: June 5, 1992",1
13610,SCREENEDPORCH,Put this up or chase flies,1
13611,SECLUDEDBEACH,This could be a challenge to find,1
13612,SELFIMPORTANT,Pompously conceited,1
13613,SELLERSBUYERS,Purchasing agents to Peter?,1
13614,SEMPERFIDELIS,March by 17 Across,1
13615,SHORTANDSWEET,Compendious plus melliferous,1
13616,SINCLAIRLEWIS,Hotel Lombardy resident: 1939-40,1
13617,SKULLVALLEYAZ,Convention site for phrenologists?,1
13618,SPOILEDROTTEN,OLD PIES,1
13619,STRAIGHTLACED,Prudish,1
13620,SUGARROBINSON,RAY,1
13621,THATIDOMAKEME,"Puzzler's wish, continued",1
13622,THEDEERHUNTER,Need truth here,1
13623,THEFICKLENESS,Start of a quote,1
13624,THELASTTYCOON,Spiegel movie about a producer,1
13625,THEROSETATTOO,Pete's 1955 insignia?,1
13626,THERUNNINGMAN,Schwarzenegger film,1
13627,THETERMINATOR,Schwarzenegger film,1
13628,THEWAYWEWHIRR,Streisand film re spinning?,1
13629,THEWORKERSWHO,Start of a quip,1
13630,TICALISHSPATS,Bangkok bargaining brouhahas of yore?,1
13631,TITTLETATTLED,Gossiped,1
13632,TURNERSTURNER,Actress Kathleen's old master?,1
13633,VIRGINIABREAD,Spicy dessert?,1
13634,WAITUNTILDARK,Frederick Knott stage thriller,1
13635,WANNABUYADUCK,Joe Penner pitch,1
13636,WATLINGISLAND,"Historic landfall: Oct. 12, 1492",1
13637,WESTSIDESTORY,It's Roy's tweeds,1
13638,WILDERSTAMERS,Circus performers to Thornton and Billy?,1
13639,WOUNDEDKNEESD,Convention site for orthopedists?,1
13640,ALOTOFCARROTS,End of the quip,1
13641,ANTONBRUCKNER,19th-century Austrian composer of nine symphonies,1
13642,ASOLDIERSPLAY,Fuller's 1982 Pulitzer drama,1
13643,ATRUEDIPLOMAT,Start of an epigram,1
13644,BAMBOOCURTAIN,Far Eastern ideological barrier,1
13645,BANTAMWEIGHTS,Certain boxers,1
13646,BELLESLETTRES,Literature as art,2
13647,BEMYVALENTINE,February command,2
13648,BEONCLOUDNINE,Feel great joy,1
13649,BIRMINGHAMALA,City in which 4 Down was jailed: 1963,1
13650,BOONCOMPANION,Jovial pal,1
13651,BRIDEANDGROOM,Part 3: Their status at the wedding,1
13652,CERTIFICATION,See 38 Down,1
13653,CHECKOUTTIMES,Hoteliers' newspaper?,2
13654,COCKTAILPARTY,"T.S. Eliot opus, with ""The""",1
13655,CONSTELLATION,PATTERN,1
13656,COTTONBLOSSOM,FLOWER OF THE SOUTH,1
13657,CREMEDEMENTHE,Grasshopper ingredient,1
13658,CRYOFSURPRISE,"Oho, puzzlers!",1
13659,CUTTOTHECHASE,Police-movie script direction,1
13660,DADDYLONGLEGS,Harvestman,4
13661,DEIPNOSOPHIST,One who excels at table conversation,1
13662,DONTTREADONME,Colonist's command,2
13663,DRMARTINLKING,Memorable civil-rights leader,1
13664,DRYPEDESTRIAN,Walker under an umbrella?,1
13665,FAMILIARSTOCK,A.T.&T. or I.B.M.?,1
13666,FATHERFIGURES,"Parental substitutes, emotionally",2
13667,FLASHBULLETIN,Photographers' newspaper?,2
13668,GETTHELEADOUT,Step on it,1
13669,GOODCOPBADCOP,Police interrogation strategy,1
13670,HECTORBERLIOZ,"Composer of ""Les Troyens""",1
13671,HISGIRLFRIDAY,R. Russell-C. Grant film: 1940,1
13672,HORSECHESTNUT,Equine cliche?,1
13673,IMPERCEPTIBLE,Flea's alarmed discovery?,1
13674,KAMIKAZEPILOT,A: Chicken Teriyaki. Q: Who is the sole surviving ___?,2
13675,LADYWITHALAMP,LALADAMPY,1
13676,LIFEPRESERVER,Mae West,1
13677,LONGHOTSUMMER,"Newman-Woodward film, with ""The"": 1958",1
13678,MAKEHOLYWATER,A: Boil the hell out of it. Q: How do you ___?,2
13679,MARRIEDPEOPLE,Part 5: Their status after the wedding,1
13680,MICHENERTALES,South Pacific stories,1
13681,MYRMECOLOGIST,One who studies ants,1
13682,NAMEFORATRUCK,A: Annie Laurie. Q: What is the indefinite English ___?,2
13683,NEWHARTTOHART,Comic operatives?,1
13684,PIECESOFEIGHT,THE GI?,1
13685,PRIMITIVISTIC,Like Stone Age culture,1
13686,PULLEDSTRINGS,Used influence,1
13687,QUEENVICTORIA,Grandmother of Kaiser Wilhelm II,1
13688,RANDOMHARVEST,AVRETHS,1
13689,RECTIFICATION,"With 44 Down, repairman's formal statement",1
13690,REDRIDINGHOOD,Well-known grandmother visitor,1
13691,RICHARDWRIGHT,Native Son author,1
13692,SANTACATALINA,26 Miles island,1
13693,SANTAFILOMENA,Longfellow poem,2
13694,SATURDAYNIGHT,"Juke Box ___, 40's hit",1
13695,SATURDAYSHERO,D. Reed-J. Derek film: 1951,1
13696,SAYINGNOTHING,End of the epigram,1
13697,SHOOTINGPARTY,"James Mason film, with ""The""",1
13698,SIDEWALKSANTA,December bell ringer,2
13699,SMALLPOTATOES,Nonentities,1
13700,SPILLTHEBEANS,Tattle,1
13701,SUPERVISIONIS,Start of a quip,1
13702,SWEDISHPRISON,A: Yale Q: What to they call a ____?,2
13703,TELEMARKETING,Dialing for dollars?,2
13704,THEBOSTONPOPS,Massachusetts musical ensemble,3
13705,AHOUSEDIVIDED,Pearl Buck title from Mark,2
13706,ARICHMANSJOKE,Part 3 of the proverb,2
13707,ARTCOLLECTION,"BUCHWALD, CARNEY, GARFUNKEL, LINKLETTER",2
13708,ARTLINKLETTER,"Old ""House Party"" host",2
13709,ASKFORTHEMOON,Overdo the wish list,2
13710,AUGEANSTABLES,Site of one of Hercules's labors,2
13711,BEYONDTHEPALE,Not at all proper,1
13712,BILLYRAYVIRUS,Sick country singer?,2
13713,BOARCOCKSHEEP,"1995, 2005 and 2003, in China",2
13714,BOHEMIAFARROW,Actress with an arty affectation?,2
13715,BOMBINGRANGES,Stoves that don't work?,2
13716,BREADANDHONEY,Nursery-rhyme queen's fare,2
13717,BURNINGDESIRE,Arson?,2
13718,CATONINETAILS,Old means of punishment,2
13719,CAWSANDEFFECT,Kind of relationship for crows?,2
13720,CHARGEACCOUNT,Shopper's convenience,2
13721,CHARLIEJOINER,N.F.L. receiver for 18 seasons,2
13722,CHRYSANTHEMOM,Believer in plant parenthood?,2
13723,CHUBBYCHECKER,Mister twister,2
13724,COMMITTEDJURY,Falsely sent legal panel to insane asylum?,2
13725,COMPUTERVIRUS,Modern-day worry,2
13726,COOLONESHEELS,"Wait, to Spillane",2
13727,COUNTINGHOUSE,Nursery-rhyme king's den,2
13728,CURRENTEVENTS,What's going on,2
13729,DASHDOTDOTDOT,"B, to Samuel Morse",2
13730,DEATHANDTAXES,Sure things?,2
13731,DIANECHAMBERS,Longtime role for Shelley Long,2
13732,DIRECTORWOODY,EN,2
13733,DOESADOGSLIFE,Start of a quip,2
13734,DOESSPADEWORK,Gathers data,2
13735,DONTFENCEMEIN,"Oh, give me land, lots of land...",1
13736,DORMATOLOGIST,Expert on students' rash behavior?,2
13737,DOUBLEDEALERS,Traitorous ones,2
13738,DOUBLEENTENTE,Ambiguity,2
13739,DOUBLEHEADERS,Some baseball games,2
13740,DOUBLEPARKERS,"CHARLIE-DOROTHY, ELEANOR-FESS",2
13741,ELLISMARSALIS,BRANFORD'S,2
13742,FINELETTERING,Calligraphy,2
13743,FLYINGSAUCERS,Tabloid topics,2
13744,FORHEREORTOGO,Modern choice #3,2
13745,GERALDORIVERA,TV host,2
13746,GETMEOWOFHERE,Imprisoned feline's call?,2
13747,GOLDENJUBILEE,5O's bash?,1
13748,GREETEDTHEDAY,Arose,2
13749,HADONETOOMANY,Overtippled,1
13750,HALFDOLLARAGE,Shelter for troops,2
13751,HELDUPTHEBANK,Performed a Herculean feat #1,2
13752,HUNGARYCOOPER,Actor who craved goulash?,2
13753,INTOTHEVALLEY,John Hersey title from Psalms,2
13754,ISALWAYSFUNNY,End of the proverb,2
13755,JACKARMSTRONG,Fitting name for a baseball pitcher,2
13756,JACKOLANTERNS,Lightheaded ones?,2
13757,JUDGEREINHOLD,Ruthless People actor,1
13758,KINGOFTHEROAD,Trailer for sale or rent...,1
13759,LEADADOGSLIFE,"Have it rough, like Asta?",2
13760,MAKINGWHOOPEE,Partying with Eddie Cantor?,2
13761,MARGARETCOURT,Fitting name for a tennis player,2
13762,MARGARETCOURT,Three-time Wimbledon champ,2
13763,MARRYFORMONEY,Start of an old proverb,2
13764,MOUNTAINLIONS,Catamounts,2
13765,MYLITTLESONNY,Part 2 of the proverb,2
13766,NEWINNOVATION,Novelty?,2
13767,OLIVEYOUTRULY,Solo at Popeye's wedding?,2
13768,OPENHEARTEDLY,Without reservation,2
13769,POLLYURETHANE,Fictional aunt's padding material?,2
13770,POPCORNPOPPER,Stovetop appliance,2
13771,PRINCEOFTIDES,"Streisand film, after ""The""",2
13772,PRINCESSDAISY,Judith Krantz novel,3
13773,QUARTERNSIONS,Magnitude,2
13774,QUIETAMERICAN,"1955 Graham Greene novel, with ""The""",2
13775,RAISEDTHEROOF,Performed a Herculean feat #4,2
13776,RATSNAKEHORSE,"1996, 2001 and 2002, in China",2
13777,READEMANDWEEP,Poker-table phrase,2
13778,SALIVARYGLAND,Mouth waterer,2
13779,SATANICVERSES,"1989 best seller, with ""The""",2
13780,SAVESONESSKIN,Escapes alive,2
13781,SEVERANCEPAYS,What laid-off workers need to remember?,2
13782,SHERLOCKSHOME,Genius's residence,2
13783,SHOOTINGSTARS,Filming actors?,2
13784,SHOTINTHEDARK,"Night photographer's work, with ""a""?",2
13785,SILENTBUTLERS,Ashtray emptiers,2
13786,SKINNYDIPPING,Birthday-suit activity,2
13787,SNAPDECISIONS,Photojournalists' choices?,2
13788,SONGOFSOLOMON,Book before Isaiah,3
13789,STEPHENSSTILL,Sondheim's secret from the Feds,2
13790,STRAIGHTLACED,"In her corset, actress Beatrice was _____",2
13791,TANYATUCKERED,Tired country singer?,2
13792,TENPERCENTERS,Actors' agents,2
13793,THEKARATEGOAT,Pat Morita film,2
13794,THEPARENTTRAP,Film in which Hayley Mills played twins,2
13795,THEYOUNGLIONS,Irwin Shaw title from Psalms,2
13796,TOHELLANDBACK,1955 Audie Murphy flick,2
13797,TONGUELASHING,Dressing-down,2
13798,TONGUETWISTER,It's hard to say,3
13799,TRAPEZEARTIST,Swinging star,2
13800,TRIALANDERROR,Slow method,2
13801,TRYITONTHEDOG,Get Marmaduke's reaction?,2
13802,TURNEDTHETIDE,Made a loser a winner,2
13803,VEGETABLESOUP,Lunch item,2
13804,VICKILAWRENCE,TV host,2
13805,VOLKSWAGENBUG,"Star of the ""Herbie"" movies",2
13806,WHOOPINGCRANE,Noisy bird,2
13807,WIDEISTHEGATE,Upton Sinclair title from Matthew,2
13808,WINDOWSHOPPER,Many a Fifth Avenue habitue,2
13809,WITHPUPPYLOVE,End of the quip,2
13810,YOUROLDFOXBAG,Where to pack troubles,2
13811,ACTUALLYBUTIT,Middle of the quote,2
13812,ADAYINTHELIFE,BEDORISING,2
13813,ALLTHEBUGSOUT,See 17 Across,1
13814,APTITUDETESTS,Exams for would-be workers,2
13815,ARCDETRIOMPHE,See image,2
13816,ARTESIANWELLS,High-pressure springs,2
13817,ARTHURBALFIVE,Onetime British Prime Minister?,2
13818,AUDREYMEADOWS,50's TV comedienne,2
13819,BARBARYSTATES,"Corsairs' base, in olden times",2
13820,BARBECUESAUCE,Cookout item,2
13821,BARITONECLEFS,Sheet music symbols,2
13822,BATHROOMSCALE,Where gains are registered?,2
13823,BATMANRETURNS,Darryl Strawberry's favorite movie,2
13824,BATMANRETURNS,Veteran slugger comes out of retirement? (1992),2
13825,BEATRIXPOTTER,Scrawling ceramicist,2
13826,BLUEINTHEFACE,VISSADAGE,2
13827,BONNIEPOINTER,Heaven Must Have Sent You singer,1
13828,BOSTONBLACKIE,Jack Boyle detective,2
13829,BREATHEEASIER,Relax,2
13830,BRIDGESTHEGAP,Links opposites sides,2
13831,BROKENHEARTED,Organically sad?,2
13832,BURROOFQUEENS,Slow-moving New York City transportation?,2
13833,CHANGEOFHEART,Cardiologist's drastic remedy?,2
13834,COGITOERGOSUM,Descartes axiom,2
13835,COMEBACKSHANE,37 Across from a 1953 western,1
13836,COOLONESHEELS,Wait awhile,2
13837,DADDYLONGLEGS,Fred Astaire title role,2
13838,DADDYWARBUCKS,Guardian of the comics,2
13839,DEEPSPACENINE,90's TV spinoff series,2
13840,DESERTMIRAGES,Lakes in the distance,2
13841,DETROITTIGERS,World Series champs of 1945,2
13842,DOCTORZHIVAGO,Winner of five 1965 Oscars,3
13843,DOUBLEHEADERS,Baseball fans' delights,2
13844,DOUBLETROUBLE,Defensive woes? (1967),2
13845,DREWTHELINEAT,Would tolerate no more,2
13846,ELEVATORMUSIC,"Miss Otis Regrets, maybe?",1
13847,ERNESTBORGTEN,Best Actor of 1955?,2
13848,FERMIANDMYGAL,Scientist featured in a romantic ditty?,2
13849,FIDDLEFADDLES,Fusses,2
13850,FOURDAUGHTERS,Priscilla Lane and others' title roles,2
13851,FRANKLANGELLA,Dracula portrayer,2
13852,FREDRICANDHAL,A pair of 24 Down,1
13853,HAILESELASSIE,Lion of Judah,3
13854,HASASHORTFUSE,Is easily riled,2
13855,HITALINEDRIVE,Smack hard,2
13856,HOCKTHEHERALD,Pawn a newspaper,2
13857,HORSEFEATHERS,Bunk,2
13858,HOWCANIBESURE,"Young Rascals question, 1967",2
13859,IFTHEREWERENO,Beginning of a quote,2
13860,INDISCERNIBLE,Not clear,2
13861,INTERNATIONAL,Cosmopolitan,2
13862,ITSNOWORNEVER,Choice from Elvis,2
13863,JACKALLANTERN,Halloween light that's a howl?,2
13864,JACKIEGLEASON,50's TV comedian,2
13865,JERRYSEINFELD,Popular TV personality,2
13866,JOINTVENTURES,Arthroscopic surgeries?,2
13867,KINGOFTHEROAD,Hobo,3
13868,KISSINCOUSINS,Elvis Presley and others' title roles,2
13869,LEATHERLUNGED,Organically loud?,2
13870,LETSONESELFGO,Deteriorates,2
13871,LITTLEMANTATE,"Jodie Foster's directorial debut, 1991",2
13872,LORDGREYSTOKE,17 Across's formal title,1
13873,MADISONCOUNTY,See 43 Across,1
13874,MEANDMYSHADOW,Old Ted Lewis standard,2
13875,MEMBERATLODGE,Elk,2
13876,MENWALKONMOON,"Headline of #40,721 (July 21, 1969)",3
13877,MISTERROBERTS,Fonda title role,2
13878,MOMMIEDEAREST,Faye Dunaway title role,2
13879,MOUTHWATERING,Tempting,2
13880,MRSOLEARYSCOW,Notorious fire starter,2
13881,MYGONDOLANCES,Naval expression of regrets?,2
13882,NORTHTOALASKA,1960 John Wayne movie,2
13883,OFFABOTTLECAP,Twist...,2
13884,OFOMARKHAYYAM,See 31-Down,2
13885,OHMONTHERANGE,Scientist featured in a cowboy tune?,2
13886,OLYMPIAIRVING,Author who served as U.S. minister to Spain,2
13887,ONEFORTHEROAD,Dangerous drink,2
13888,ONENIGHTSTAND,Single engagement,2
13889,OTTERNONSENSE,"Slapping webbed feet, doing backflip into a stream, etc.?",2
13890,OURDAILYBREAD,Lord's Prayer phrase,2
13891,OURMISSBROOKS,50's sitcom,2
13892,PARKINGSPACES,Metropolitan rarities,2
13893,PENNYPINCHING,"Frugal, disrepectfully",2
13894,PENTAGONBRASS,Military bigwigs,2
13895,PERFECTTIMING,Asset for Jack Benny,2
13896,PSEUDOLOGISTS,Liars,2
13897,QUARTERMASTER,Military officer in charge of food and clothing,2
13898,RABBITTRANSIT,Bus that makes short hops?,2
13899,RAYMONDCARVER,Scribbling sculptor,2
13900,ROYCAMPANELLA,Three-time N.L. M.V.P.,2
13901,RYANSDAUGHTER,1970 David Lean film,2
13902,RYANSDAUGHTER,Tatum O'Neal's favorite film,2
13903,SHERMANSMARCH,"Headline of #4,110 (Nov. 25, 1864)",3
13904,SKIINGLESSONS,Alpine instruction,2
13905,SLANGFORMONEY,DOUG,2
13906,SOPHISTICATES,"Noel and Cole, e.g.",2
13907,SOUNDJUDGMENT,Studio technician's expertise?,2
13908,SPACEPLATFORM,Orbital station,2
13909,SQUAREDANCING,See image,2
13910,STEELINDUSTRY,Big Three supplier,2
13911,TAKEASHORTCUT,Save steps,2
13912,TAKINGUPSPACE,Serving no purpose,2
13913,THATSALLFOLKS,37 Across from the cartoons,1
13914,THEDOCOFNIGHT,Graveyard shift physician,2
13915,THERUBAIYACHT,With 36-Down gem of the Persian navy?,2
13916,THUMBONESNOSE,Show disdain,2
13917,THURSDAYSGAME,Gene Wilder flick,2
13918,TOCONCLUSIONS,Jump...,2
13919,TUESDAYSCHILD,One full of grace,2
13920,TYPEOFPROTEST,MARC,2
13921,VIDEOCASSETTE,Recording need,2
13922,WHATNOWMYLOVE,"Sonny and Cher question, 1966",2
13923,WINNERSCIRCLE,Post-Derby site,2
13924,WINNIETHEPOOH,Adventurer with Robin,2
13925,WORLDWARIIACE,"Jimmy Doolittle, for one",2
13926,WOUKSMARTINET,Captain Queeg,2
13927,ABELLFORADANO,Best seller of 1944,2
13928,ADAMDALGLIESH,P. D. James's crime solver from Scotland Yard,2
13929,ALABAMAKALINE,Baseball's Mr. Tiger,2
13930,ALANALEXANDER,"The ""A. A."" of A. A. Milne",2
13931,ALIBABAAURHUM,Dessert order at the Storybook Cafe?,2
13932,ALUMINIUMFOIL,Restaurant roll?,2
13933,AMALEWARBRIDE,I was___,1
13934,AMERICAONLIME,Nation of citrus addicts?,2
13935,AMONKEYSUNCLE,I'll be___,1
13936,ANGERGULARITY,Uniqueness,2
